game_id,date,season,name,team,opp,score,scored,pp1,ixg_l10,hdcf_l10,sog_l10,atoi_l10,ga_g
2017020750,20180125,2017,Ryan Spooner,BOS,OTT,6.791,0,True,0.226,0.3,2.3,15.4,4.0
2017020750,20180125,2017,Derick Brassard,OTT,BOS,5.113,0,True,0.255,0.3,3.3,18.2,2.0
2017020750,20180125,2017,Matt Duchene,OTT,BOS,5.605,0,True,0.28,0.4,2.8,17.9,2.0
2017020750,20180125,2017,Ryan Dzingel,OTT,BOS,5.477,1,True,0.278,0.5,2.2,17.1,2.0
2017020751,20180125,2017,Jonathan Toews,CHI,DET,8.568,0,True,0.412,0.5,3.2,19.4,2.3
2017020751,20180125,2017,Patrick Kane,CHI,DET,9.12,0,True,0.431,0.5,3.5,21.5,2.3
2017020751,20180125,2017,Brandon Saad,CHI,DET,6.367,0,False,0.316,0.1,3.6,16.8,2.3
2017020751,20180125,2017,Nick Schmaltz,CHI,DET,7.923,0,True,0.429,0.6,1.9,20.5,2.3
2017020751,20180125,2017,Gustav Nyquist,DET,CHI,5.053,0,False,0.207,0.1,2.5,18.2,2.9
2017020751,20180125,2017,Luke Glendening,DET,CHI,5.619,0,True,0.224,0.1,1.7,14.7,2.9
2017020751,20180125,2017,Andreas Athanasiou,DET,CHI,7.129,0,True,0.264,0.4,2.8,19.4,2.9
2017020752,20180125,2017,Jonathan Huberdeau,FLA,WSH,5.768,0,False,0.237,0.3,2.0,19.5,2.8
2017020752,20180125,2017,Evgenii Dadonov,FLA,WSH,8.07,0,True,0.344,0.3,2.6,18.2,2.8
2017020752,20180125,2017,Aleksander Barkov,FLA,WSH,11.908,0,True,0.717,0.8,5.0,21.9,2.8
2017020752,20180125,2017,Vincent Trocheck,FLA,WSH,10.481,0,True,0.537,0.6,4.8,21.8,2.8
2017020752,20180125,2017,Nicklas Backstrom,WSH,FLA,5.143,1,False,0.189,0.1,1.9,20.5,3.4
2017020752,20180125,2017,Brett Connolly,WSH,FLA,5.33,1,True,0.239,0.2,1.8,13.3,3.4
2017020752,20180125,2017,Lars Eller,WSH,FLA,6.734,0,True,0.237,0.2,2.0,16.4,3.4
2017020752,20180125,2017,Alex Ovechkin,WSH,FLA,8.757,1,True,0.312,0.3,3.1,21.1,3.4
2017020753,20180125,2017,Gabriel Landeskog,COL,STL,7.339,0,True,0.33,0.4,2.1,20.0,2.9
2017020753,20180125,2017,Nathan MacKinnon,COL,STL,7.927,0,True,0.354,0.4,4.1,19.0,2.9
2017020753,20180125,2017,Mikko Rantanen,COL,STL,6.29,0,True,0.28,0.2,2.6,18.1,2.9
2017020753,20180125,2017,Vladimir Tarasenko,STL,COL,6.873,0,True,0.295,0.1,3.5,19.6,1.9
2017020753,20180125,2017,Alexander Steen,STL,COL,6.727,1,True,0.371,0.4,2.2,18.2,1.9
2017020753,20180125,2017,Paul Stastny,STL,COL,6.063,1,True,0.29,0.4,2.5,19.0,1.9
2017020754,20180125,2017,Alexander Radulov,DAL,TOR,7.72,0,True,0.485,0.8,2.8,17.6,2.7
2017020754,20180125,2017,Tyler Seguin,DAL,TOR,7.089,1,True,0.277,0.2,3.3,20.0,2.7
2017020754,20180125,2017,Jamie Benn,DAL,TOR,7.665,0,True,0.342,0.5,2.5,18.5,2.7
2017020754,20180125,2017,Nazem Kadri,TOR,DAL,6.727,1,True,0.36,0.3,2.7,17.3,1.5
2017020754,20180125,2017,James van Riemsdyk,TOR,DAL,8.991,0,True,0.5,0.6,3.7,15.6,1.5
2017020754,20180125,2017,Auston Matthews,TOR,DAL,8.456,1,True,0.419,0.4,3.1,18.7,1.5
2017020755,20180125,2017,Johnny Gaudreau,CGY,EDM,5.768,0,False,0.244,0.1,2.4,19.6,3.3
2017020755,20180125,2017,Sean Monahan,CGY,EDM,9.433,0,True,0.464,0.7,2.5,18.7,3.3
2017020755,20180125,2017,Micheal Ferland,CGY,EDM,6.907,0,False,0.31,0.5,2.1,16.2,3.3
2017020755,20180125,2017,Matthew Tkachuk,CGY,EDM,8.34,1,True,0.374,0.4,2.9,17.4,3.3
2017020755,20180125,2017,Mark Jankowski,CGY,EDM,7.197,0,True,0.324,0.7,1.8,14.5,3.3
2017020755,20180125,2017,Leon Draisaitl,EDM,CGY,5.813,0,True,0.27,0.4,2.4,19.2,1.9
2017020755,20180125,2017,Connor McDavid,EDM,CGY,8.875,0,True,0.449,0.5,3.9,21.5,1.9
2017020755,20180125,2017,Patrick Maroon,EDM,CGY,6.447,0,True,0.363,0.6,2.1,17.3,1.9
2017020756,20180125,2017,Christian Fischer,ARI,CBJ,8.165,0,True,0.345,0.5,2.8,15.8,3.2
2017020756,20180125,2017,Artemi Panarin,CBJ,ARI,8.235,0,True,0.293,0.2,3.2,21.5,3.3
2017020756,20180125,2017,Cam Atkinson,CBJ,ARI,7.167,1,True,0.27,0.3,2.5,17.6,3.3
2017020756,20180125,2017,Pierre-Luc Dubois,CBJ,ARI,6.254,0,False,0.262,0.4,1.7,20.0,3.3
2017020756,20180125,2017,Josh Anderson,CBJ,ARI,8.913,0,True,0.36,0.1,3.2,20.7,3.3
2017020757,20180125,2017,Sam Reinhart,BUF,VAN,6.633,1,False,0.31,0.5,2.3,16.2,3.1
2017020757,20180125,2017,Jack Eichel,BUF,VAN,9.003,0,True,0.332,0.2,4.6,20.0,3.1
2017020757,20180125,2017,Evander Kane,BUF,VAN,6.759,0,False,0.229,0.1,3.0,18.0,3.1
2017020757,20180125,2017,Ryan O'Reilly,BUF,VAN,9.893,0,True,0.501,0.7,3.2,19.0,3.1
2017020757,20180125,2017,Sven Baertschi,VAN,BUF,5.408,0,False,0.225,0.2,1.9,13.7,3.7
2017020757,20180125,2017,Brock Boeser,VAN,BUF,7.217,0,False,0.231,0.1,3.7,18.8,3.7
2017020757,20180125,2017,Bo Horvat,VAN,BUF,8.085,0,True,0.316,0.5,2.0,18.7,3.7
2017020757,20180125,2017,Daniel Sedin,VAN,BUF,6.734,0,True,0.255,0.2,2.2,15.8,3.7
2017020758,20180125,2017,John Tavares,NYI,VGK,8.776,0,True,0.42,0.4,3.4,20.9,2.0
2017020758,20180125,2017,Jordan Eberle,NYI,VGK,6.961,1,True,0.356,0.6,3.0,16.4,2.0
2017020758,20180125,2017,Anthony Beauvillier,NYI,VGK,7.127,0,True,0.433,0.4,2.7,15.2,2.0
2017020758,20180125,2017,James Neal,VGK,NYI,8.68,0,True,0.344,0.2,3.5,16.9,4.0
2017020758,20180125,2017,Erik Haula,VGK,NYI,7.986,1,True,0.341,0.3,2.0,17.6,4.0
2017020758,20180125,2017,William Karlsson,VGK,NYI,6.466,0,False,0.239,0.2,2.4,18.3,4.0
2017020758,20180125,2017,Jonathan Marchessault,VGK,NYI,7.912,0,True,0.279,0.1,3.9,16.7,4.0
2017020758,20180125,2017,Reilly Smith,VGK,NYI,6.012,0,False,0.258,0.2,2.3,17.3,4.0
2017020759,20180125,2017,Rickard Rakell,ANA,WPG,7.247,0,True,0.348,0.4,2.7,18.1,2.2
2017020759,20180125,2017,Ryan Getzlaf,ANA,WPG,5.235,0,False,0.245,0.2,2.6,21.0,2.2
2017020759,20180125,2017,Ondrej Kase,ANA,WPG,5.545,0,True,0.274,0.4,2.4,14.5,2.2
2017020759,20180125,2017,Ryan Kesler,ANA,WPG,5.055,1,True,0.292,0.6,1.7,17.1,2.2
2017020759,20180125,2017,Nikolaj Ehlers,WPG,ANA,7.202,0,True,0.331,0.4,3.0,17.8,2.4
2017020759,20180125,2017,Joel Armia,WPG,ANA,7.88,0,True,0.398,0.3,3.1,16.3,2.4
2017020759,20180125,2017,Mathieu Perreault,WPG,ANA,8.665,0,True,0.461,0.4,2.6,18.2,2.4
2017020759,20180125,2017,Blake Wheeler,WPG,ANA,5.467,0,False,0.248,0.2,3.0,19.1,2.4
2017020760,20180125,2017,Mika Zibanejad,NYR,SJS,5.792,0,False,0.185,0.0,3.0,18.2,3.3
2017020760,20180125,2017,Kevin Hayes,NYR,SJS,7.473,1,True,0.286,0.3,3.3,16.6,3.3
2017020760,20180125,2017,Michael Grabner,NYR,SJS,6.915,0,True,0.226,0.3,2.4,15.0,3.3
2017020760,20180125,2017,Rick Nash,NYR,SJS,8.246,0,True,0.309,0.2,3.5,17.2,3.3
2017020760,20180125,2017,Joe Pavelski,SJS,NYR,5.448,0,False,0.199,0.1,2.7,19.5,3.7
2017020760,20180125,2017,Timo Meier,SJS,NYR,9.12,0,True,0.406,0.4,3.1,16.2,3.7
2017020760,20180125,2017,Chris Tierney,SJS,NYR,7.339,0,True,0.326,0.5,2.4,17.0,3.7
2017020760,20180125,2017,Tomas Hertl,SJS,NYR,6.012,1,False,0.262,0.3,2.1,17.2,3.7
2017020760,20180125,2017,Logan Couture,SJS,NYR,7.944,1,True,0.27,0.2,3.0,19.4,3.7
2017020761,20180130,2017,Rickard Rakell,ANA,BOS,7.247,0,True,0.349,0.4,2.5,18.3,2.2
2017020761,20180130,2017,Ryan Getzlaf,ANA,BOS,5.235,0,False,0.232,0.1,2.8,21.2,2.2
2017020761,20180130,2017,Corey Perry,ANA,BOS,5.658,0,True,0.295,0.2,2.7,16.4,2.2
2017020761,20180130,2017,Ryan Kesler,ANA,BOS,5.588,0,True,0.305,0.6,1.8,17.5,2.2
2017020761,20180130,2017,Patrice Bergeron,BOS,ANA,6.185,0,True,0.306,0.2,3.0,17.2,2.5
2017020761,20180130,2017,David Pastrnak,BOS,ANA,5.537,0,True,0.267,0.3,3.0,16.1,2.5
2017020762,20180130,2017,Sam Reinhart,BUF,NJD,6.063,0,False,0.294,0.5,2.3,16.1,3.1
2017020762,20180130,2017,Kyle Okposo,BUF,NJD,7.862,0,True,0.379,0.5,1.7,18.1,3.1
2017020762,20180130,2017,Jack Eichel,BUF,NJD,8.653,0,True,0.304,0.2,4.4,19.6,3.1
2017020762,20180130,2017,Evander Kane,BUF,NJD,6.119,0,False,0.227,0.1,2.8,17.8,3.1
2017020762,20180130,2017,Ryan O'Reilly,BUF,NJD,9.606,0,True,0.47,0.6,3.3,18.5,3.1
2017020762,20180130,2017,Drew Stafford,NJD,BUF,6.734,0,True,0.248,0.2,2.4,14.6,3.4
2017020762,20180130,2017,Taylor Hall,NJD,BUF,9.066,1,True,0.366,0.3,4.1,19.5,3.4
2017020762,20180130,2017,Kyle Palmieri,NJD,BUF,6.119,1,False,0.227,0.1,2.8,17.5,3.4
2017020762,20180130,2017,Brian Boyle,NJD,BUF,6.119,0,False,0.229,0.2,2.7,15.0,3.4
2017020763,20180130,2017,Evgenii Dadonov,FLA,NYI,8.414,1,True,0.356,0.3,2.8,18.3,3.6
2017020763,20180130,2017,Aleksander Barkov,FLA,NYI,11.238,0,True,0.615,0.6,4.7,21.8,3.6
2017020763,20180130,2017,Vincent Trocheck,FLA,NYI,10.602,0,True,0.543,0.6,4.9,21.7,3.6
2017020763,20180130,2017,Mathew Barzal,NYI,FLA,5.313,0,False,0.205,0.1,2.3,18.5,3.6
2017020763,20180130,2017,John Tavares,NYI,FLA,9.551,0,True,0.412,0.4,3.4,21.1,3.6
2017020763,20180130,2017,Jordan Eberle,NYI,FLA,7.996,0,True,0.315,0.5,2.9,16.6,3.6
2017020763,20180130,2017,Brock Nelson,NYI,FLA,5.768,0,False,0.242,0.2,2.1,15.6,3.6
2017020763,20180130,2017,Anthony Beauvillier,NYI,FLA,8.918,0,True,0.409,0.4,2.6,15.6,3.6
2017020764,20180130,2017,Sidney Crosby,PIT,SJS,7.028,0,False,0.288,0.4,2.2,20.5,3.7
2017020764,20180130,2017,Phil Kessel,PIT,SJS,8.063,0,True,0.291,0.3,3.1,18.2,3.7
2017020764,20180130,2017,Evgeni Malkin,PIT,SJS,8.752,1,True,0.35,0.3,3.0,19.4,3.7
2017020764,20180130,2017,Patric Hornqvist,PIT,SJS,8.165,0,True,0.352,0.6,2.8,17.8,3.7
2017020764,20180130,2017,Timo Meier,SJS,PIT,6.835,0,True,0.344,0.3,2.9,15.7,2.4
2017020764,20180130,2017,Tomas Hertl,SJS,PIT,6.353,0,True,0.308,0.4,2.0,17.3,2.4
2017020764,20180130,2017,Logan Couture,SJS,PIT,6.816,1,True,0.287,0.2,3.0,19.2,2.4
2017020765,20180130,2017,Derek Ryan,CAR,OTT,9.051,0,True,0.453,0.9,2.8,16.9,3.8
2017020765,20180130,2017,Jeff Skinner,CAR,OTT,9.322,0,True,0.448,0.6,3.5,16.8,3.8
2017020765,20180130,2017,Teuvo Teravainen,CAR,OTT,6.484,0,False,0.293,0.4,2.5,17.1,3.8
2017020765,20180130,2017,Jordan Staal,CAR,OTT,6.148,0,False,0.288,0.4,1.7,18.8,3.8
2017020765,20180130,2017,Elias Lindholm,CAR,OTT,6.597,0,False,0.351,0.3,1.8,17.7,3.8
2017020765,20180130,2017,Sebastian Aho,CAR,OTT,8.521,1,True,0.354,0.3,3.0,16.1,3.8
2017020765,20180130,2017,Derick Brassard,OTT,CAR,7.01,0,True,0.288,0.3,3.3,18.6,3.5
2017020765,20180130,2017,Mike Hoffman,OTT,CAR,7.033,0,True,0.227,0.1,2.7,17.8,3.5
2017020765,20180130,2017,Matt Duchene,OTT,CAR,6.316,0,False,0.222,0.2,2.6,18.1,3.5
2017020765,20180130,2017,Ryan Dzingel,OTT,CAR,7.824,0,True,0.309,0.6,2.5,17.4,3.5
2017020766,20180130,2017,Artemi Panarin,CBJ,MIN,7.278,1,True,0.293,0.2,3.1,20.9,2.7
2017020766,20180130,2017,Cam Atkinson,CBJ,MIN,5.658,0,False,0.289,0.4,2.7,18.0,2.7
2017020766,20180130,2017,Pierre-Luc Dubois,CBJ,MIN,7.164,0,True,0.34,0.5,2.1,19.6,2.7
2017020766,20180130,2017,Josh Anderson,CBJ,MIN,8.27,0,True,0.364,0.1,3.1,20.2,2.7
2017020766,20180130,2017,Mikael Granlund,MIN,CBJ,8.846,0,True,0.423,0.4,2.5,18.6,2.8
2017020766,20180130,2017,Jason Zucker,MIN,CBJ,8.163,1,True,0.373,0.4,3.0,17.0,2.8
2017020766,20180130,2017,Eric Staal,MIN,CBJ,5.48,0,True,0.214,0.1,2.0,17.1,2.8
2017020767,20180130,2017,Brendan Gallagher,MTL,STL,9.12,0,True,0.422,0.4,3.7,16.1,2.8
2017020767,20180130,2017,Paul Byron,MTL,STL,6.69,0,True,0.308,0.4,1.6,15.8,2.8
2017020767,20180130,2017,Max Pacioretty,MTL,STL,8.964,0,True,0.445,0.6,3.6,18.3,2.8
2017020767,20180130,2017,Vladimir Tarasenko,STL,MTL,8.509,0,True,0.302,0.1,3.6,19.3,3.3
2017020767,20180130,2017,Brayden Schenn,STL,MTL,6.57,0,False,0.256,0.2,2.4,18.9,3.3
2017020767,20180130,2017,Alexander Steen,STL,MTL,8.66,1,True,0.391,0.5,2.3,18.3,3.3
2017020767,20180130,2017,Jaden Schwartz,STL,MTL,6.048,0,False,0.244,0.4,2.2,17.6,3.3
2017020767,20180130,2017,Paul Stastny,STL,MTL,8.337,0,True,0.355,0.6,2.7,18.8,3.3
2017020768,20180130,2017,Jonathan Toews,CHI,NSH,8.337,0,True,0.432,0.6,3.3,19.4,1.9
2017020768,20180130,2017,Patrick Kane,CHI,NSH,7.932,0,True,0.366,0.4,3.2,21.4,1.9
2017020768,20180130,2017,Brandon Saad,CHI,NSH,5.098,0,False,0.273,0.0,3.3,16.9,1.9
2017020768,20180130,2017,Nick Schmaltz,CHI,NSH,6.773,0,True,0.372,0.5,1.6,20.2,1.9
2017020768,20180130,2017,Kevin Fiala,NSH,CHI,7.749,0,True,0.355,0.4,2.6,17.2,2.8
2017020768,20180130,2017,Craig Smith,NSH,CHI,8.399,0,True,0.393,0.8,2.9,17.5,2.8
2017020769,20180130,2017,Vladislav Namestnikov,TBL,WPG,5.908,0,True,0.249,0.3,2.0,16.7,2.5
2017020769,20180130,2017,Brayden Point,TBL,WPG,8.615,0,True,0.391,0.4,3.0,19.5,2.5
2017020769,20180130,2017,Yanni Gourde,TBL,WPG,6.148,0,True,0.303,0.4,1.9,14.9,2.5
2017020769,20180130,2017,Tyler Johnson,TBL,WPG,5.112,0,False,0.238,0.2,2.8,17.8,2.5
2017020769,20180130,2017,Steven Stamkos,TBL,WPG,5.235,0,False,0.243,0.1,2.5,17.4,2.5
2017020769,20180130,2017,Nikolaj Ehlers,WPG,TBL,6.734,0,False,0.248,0.2,2.5,18.1,3.1
2017020769,20180130,2017,Joel Armia,WPG,TBL,8.07,0,True,0.346,0.3,2.9,15.7,3.1
2017020769,20180130,2017,Adam Lowry,WPG,TBL,7.901,0,True,0.323,0.5,2.8,16.6,3.1
2017020769,20180130,2017,Patrik Laine,WPG,TBL,7.027,1,False,0.273,0.3,3.5,17.3,3.1
2017020769,20180130,2017,Mathieu Perreault,WPG,TBL,8.893,0,True,0.388,0.3,2.6,18.4,3.1
2017020769,20180130,2017,Blake Wheeler,WPG,TBL,6.531,0,False,0.23,0.2,2.7,19.6,3.1
2017020769,20180130,2017,Bryan Little,WPG,TBL,5.586,1,False,0.2,0.3,2.1,20.1,3.1
2017020770,20180130,2017,Alexander Radulov,DAL,LAK,8.598,0,True,0.412,0.7,2.7,18.1,3.0
2017020770,20180130,2017,Tyler Seguin,DAL,LAK,8.854,0,True,0.317,0.3,3.5,20.2,3.0
2017020770,20180130,2017,Jamie Benn,DAL,LAK,7.814,0,True,0.294,0.4,2.5,18.9,3.0
2017020770,20180130,2017,Tyler Pitlick,DAL,LAK,5.085,0,False,0.219,0.2,2.5,15.1,3.0
2017020770,20180130,2017,Dustin Brown,LAK,DAL,6.944,0,True,0.322,0.4,2.7,19.3,1.7
2017020770,20180130,2017,Tyler Toffoli,LAK,DAL,5.872,0,True,0.281,0.2,2.9,16.6,1.7
2017020770,20180130,2017,Trevor Lewis,LAK,DAL,5.658,0,True,0.293,0.1,2.7,16.8,1.7
2017020771,20180130,2017,Johnny Gaudreau,CGY,VGK,5.658,0,False,0.304,0.2,2.5,20.2,2.2
2017020771,20180130,2017,Sean Monahan,CGY,VGK,8.469,0,True,0.455,0.6,2.5,19.0,2.2
2017020771,20180130,2017,Matthew Tkachuk,CGY,VGK,6.694,1,True,0.351,0.5,2.6,17.5,2.2
2017020771,20180130,2017,Mark Jankowski,CGY,VGK,6.606,0,True,0.398,0.8,1.9,14.6,2.2
2017020771,20180130,2017,James Neal,VGK,CGY,7.379,0,True,0.344,0.2,3.6,17.3,1.9
2017020771,20180130,2017,Erik Haula,VGK,CGY,7.288,1,True,0.392,0.4,2.2,17.6,1.9
2017020771,20180130,2017,William Karlsson,VGK,CGY,5.112,0,False,0.244,0.2,2.5,18.7,1.9
2017020771,20180130,2017,Reilly Smith,VGK,CGY,5.235,1,True,0.255,0.2,2.3,17.4,1.9
2017020772,20180130,2017,Gabriel Landeskog,COL,VAN,8.37,1,True,0.366,0.5,2.1,19.6,3.1
2017020772,20180130,2017,Nathan MacKinnon,COL,VAN,8.792,0,True,0.364,0.5,4.0,18.8,3.1
2017020772,20180130,2017,Carl Soderberg,COL,VAN,7.156,0,True,0.301,0.4,2.6,18.7,3.1
2017020772,20180130,2017,J.T. Compher,COL,VAN,6.048,1,False,0.251,0.2,2.6,16.6,3.1
2017020772,20180130,2017,Mikko Rantanen,COL,VAN,5.912,0,False,0.263,0.2,2.5,17.9,3.1
2017020772,20180130,2017,Sven Baertschi,VAN,COL,5.417,1,True,0.273,0.3,2.0,13.7,1.9
2017020772,20180130,2017,Brock Boeser,VAN,COL,5.595,0,False,0.243,0.1,3.7,18.4,1.9
2017020772,20180130,2017,Bo Horvat,VAN,COL,6.17,1,True,0.317,0.5,1.9,19.0,1.9
2017020772,20180130,2017,Daniel Sedin,VAN,COL,5.216,1,True,0.259,0.2,2.2,16.0,1.9
2017020773,20180131,2017,John Tavares,NYI,TOR,8.433,0,True,0.342,0.2,3.6,21.0,2.6
2017020773,20180131,2017,Jordan Eberle,NYI,TOR,6.896,0,True,0.302,0.4,2.9,16.9,2.6
2017020773,20180131,2017,Anthony Beauvillier,NYI,TOR,8.182,0,True,0.407,0.4,2.5,16.5,2.6
2017020773,20180131,2017,William Nylander,TOR,NYI,5.098,0,False,0.259,0.3,2.5,17.5,3.4
2017020773,20180131,2017,Nazem Kadri,TOR,NYI,7.412,0,False,0.359,0.4,2.5,17.2,3.4
2017020773,20180131,2017,James van Riemsdyk,TOR,NYI,10.286,0,True,0.523,0.7,4.0,15.4,3.4
2017020773,20180131,2017,Auston Matthews,TOR,NYI,9.192,1,True,0.408,0.4,3.1,18.6,3.4
2017020774,20180131,2017,Gustav Nyquist,DET,SJS,5.586,0,False,0.2,0.0,2.5,18.3,3.6
2017020774,20180131,2017,Andreas Athanasiou,DET,SJS,7.606,0,True,0.27,0.4,2.8,18.9,3.6
2017020774,20180131,2017,Justin Abdelkader,DET,SJS,6.295,0,True,0.238,0.3,1.2,17.4,3.6
2017020774,20180131,2017,Joe Pavelski,SJS,DET,5.851,0,False,0.28,0.2,3.0,18.9,2.7
2017020774,20180131,2017,Timo Meier,SJS,DET,6.944,0,True,0.325,0.3,2.8,15.1,2.7
2017020774,20180131,2017,Tomas Hertl,SJS,DET,6.623,0,True,0.304,0.4,2.1,17.7,2.7
2017020774,20180131,2017,Logan Couture,SJS,DET,8.05,0,True,0.373,0.3,3.4,19.3,2.7
2017020775,20180131,2017,Claude Giroux,PHI,WSH,6.494,0,False,0.307,0.2,2.3,20.4,2.7
2017020775,20180131,2017,Sean Couturier,PHI,WSH,9.891,0,True,0.551,0.8,2.9,21.6,2.7
2017020775,20180131,2017,Travis Konecny,PHI,WSH,7.028,1,True,0.336,0.5,2.9,15.2,2.7
2017020775,20180131,2017,Wayne Simmonds,PHI,WSH,7.94,0,True,0.417,0.5,2.4,18.0,2.7
2017020775,20180131,2017,Nicklas Backstrom,WSH,PHI,5.495,0,False,0.231,0.2,2.4,20.6,2.7
2017020775,20180131,2017,Alex Ovechkin,WSH,PHI,8.344,0,True,0.312,0.4,3.5,21.3,2.7
2017020776,20180201,2017,Patrice Bergeron,BOS,STL,7.514,1,True,0.347,0.2,3.2,18.0,2.7
2017020776,20180201,2017,David Pastrnak,BOS,STL,5.872,0,True,0.281,0.3,2.9,17.1,2.7
2017020776,20180201,2017,Vladimir Tarasenko,STL,BOS,7.027,0,True,0.274,0.1,3.7,19.1,2.4
2017020776,20180201,2017,Brayden Schenn,STL,BOS,5.112,0,False,0.242,0.2,2.2,18.4,2.4
2017020776,20180201,2017,Alexander Steen,STL,BOS,7.94,0,True,0.428,0.6,2.4,18.2,2.4
2017020776,20180201,2017,Paul Stastny,STL,BOS,7.28,0,True,0.365,0.7,2.7,18.7,2.4
2017020777,20180201,2017,Sam Reinhart,BUF,FLA,7.511,0,True,0.305,0.5,2.3,16.4,3.7
2017020777,20180201,2017,Kyle Okposo,BUF,FLA,8.257,0,True,0.4,0.5,1.7,18.8,3.7
2017020777,20180201,2017,Jack Eichel,BUF,FLA,7.673,0,False,0.293,0.2,4.2,19.9,3.7
2017020777,20180201,2017,Ryan O'Reilly,BUF,FLA,10.065,1,True,0.517,0.7,3.6,18.8,3.7
2017020777,20180201,2017,Jonathan Huberdeau,FLA,BUF,6.118,0,False,0.259,0.3,1.6,19.0,3.1
2017020777,20180201,2017,Evgenii Dadonov,FLA,BUF,8.447,0,True,0.359,0.3,2.9,18.7,3.1
2017020777,20180201,2017,Aleksander Barkov,FLA,BUF,10.576,0,True,0.54,0.4,4.3,21.4,3.1
2017020777,20180201,2017,Vincent Trocheck,FLA,BUF,10.488,0,True,0.524,0.6,4.8,21.7,3.1
2017020778,20180201,2017,Miles Wood,NJD,PHI,5.813,0,False,0.269,0.2,2.9,13.3,2.8
2017020778,20180201,2017,Taylor Hall,NJD,PHI,8.792,0,True,0.372,0.3,4.2,19.7,2.8
2017020778,20180201,2017,Kyle Palmieri,NJD,PHI,6.896,1,True,0.291,0.2,2.8,17.7,2.8
2017020778,20180201,2017,Brian Boyle,NJD,PHI,5.63,0,False,0.255,0.3,2.6,14.9,2.8
2017020778,20180201,2017,Claude Giroux,PHI,NJD,7.167,1,False,0.275,0.2,2.6,20.4,3.0
2017020778,20180201,2017,Sean Couturier,PHI,NJD,10.243,0,True,0.536,0.7,3.0,22.0,3.0
2017020778,20180201,2017,Travis Konecny,PHI,NJD,8.16,0,True,0.321,0.3,3.0,15.7,3.0
2017020778,20180201,2017,Wayne Simmonds,PHI,NJD,8.002,1,True,0.372,0.4,2.2,18.0,3.0
2017020779,20180201,2017,Kevin Hayes,NYR,TOR,6.873,0,True,0.305,0.3,3.3,16.7,2.4
2017020779,20180201,2017,Rick Nash,NYR,TOR,7.156,0,True,0.306,0.2,3.6,17.2,2.4
2017020779,20180201,2017,William Nylander,TOR,NYR,5.599,0,False,0.258,0.3,2.5,17.4,3.7
2017020779,20180201,2017,Nazem Kadri,TOR,NYR,7.379,0,False,0.355,0.4,2.6,17.3,3.7
2017020779,20180201,2017,James van Riemsdyk,TOR,NYR,10.4,1,True,0.543,0.7,4.1,15.5,3.7
2017020779,20180201,2017,Auston Matthews,TOR,NYR,8.66,0,True,0.378,0.3,2.9,18.5,3.7
2017020779,20180201,2017,Connor Brown,TOR,NYR,5.33,0,False,0.25,0.3,1.6,13.9,3.7
2017020780,20180201,2017,Derek Ryan,CAR,MTL,8.846,0,True,0.425,0.9,2.5,16.9,3.2
2017020780,20180201,2017,Jeff Skinner,CAR,MTL,9.56,0,True,0.471,0.5,3.9,16.4,3.2
2017020780,20180201,2017,Teuvo Teravainen,CAR,MTL,6.203,0,False,0.295,0.4,2.4,17.2,3.2
2017020780,20180201,2017,Jordan Staal,CAR,MTL,7.739,0,True,0.347,0.5,1.9,18.8,3.2
2017020780,20180201,2017,Victor Rask,CAR,MTL,5.908,0,False,0.242,0.1,2.2,16.2,3.2
2017020780,20180201,2017,Elias Lindholm,CAR,MTL,6.447,0,False,0.32,0.2,1.7,17.3,3.2
2017020780,20180201,2017,Sebastian Aho,CAR,MTL,6.511,0,False,0.275,0.2,2.8,16.3,3.2
2017020780,20180201,2017,Brendan Gallagher,MTL,CAR,9.9,0,True,0.463,0.5,4.0,16.3,3.6
2017020780,20180201,2017,Paul Byron,MTL,CAR,6.681,0,True,0.293,0.4,1.5,16.0,3.6
2017020780,20180201,2017,Max Pacioretty,MTL,CAR,9.12,0,True,0.414,0.5,3.1,18.7,3.6
2017020781,20180201,2017,Adam Henrique,ANA,OTT,8.512,0,True,0.388,0.4,2.3,16.9,3.8
2017020781,20180201,2017,Rickard Rakell,ANA,OTT,8.518,0,True,0.372,0.4,2.5,18.8,3.8
2017020781,20180201,2017,Ryan Getzlaf,ANA,OTT,6.862,0,False,0.233,0.1,2.7,21.8,3.8
2017020781,20180201,2017,Jakob Silfverberg,ANA,OTT,6.761,0,False,0.301,0.4,2.0,17.6,3.8
2017020781,20180201,2017,Corey Perry,ANA,OTT,6.343,0,False,0.296,0.2,2.6,15.7,3.8
2017020781,20180201,2017,Ondrej Kase,ANA,OTT,5.838,0,False,0.225,0.3,2.2,13.8,3.8
2017020781,20180201,2017,Ryan Kesler,ANA,OTT,7.143,1,True,0.304,0.6,1.7,17.5,3.8
2017020781,20180201,2017,Derick Brassard,OTT,ANA,5.538,0,True,0.291,0.4,3.1,17.9,2.6
2017020781,20180201,2017,Mike Hoffman,OTT,ANA,6.048,0,True,0.231,0.1,2.9,17.4,2.6
2017020781,20180201,2017,Ryan Dzingel,OTT,ANA,6.01,0,True,0.282,0.5,2.4,16.9,2.6
2017020782,20180201,2017,Dustin Brown,LAK,NSH,7.646,0,True,0.355,0.5,3.5,19.5,2.1
2017020782,20180201,2017,Tyler Toffoli,LAK,NSH,6.175,0,True,0.292,0.2,3.0,16.4,2.1
