game_id,date,name,team,opp,score,cat,scored,ixg_l10,hdcf_l10,sog_l10,atoi_l10
2021020806,20220201,Max Pacioretty,VGK,BUF,8.87,JOUABLE,0,0.433,0.4,3.5,18.1
2021020807,20220202,Dylan Larkin,DET,LAK,7.84,JOUABLE,0,0.37,0.3,3.8,19.3
2021020807,20220202,Adrian Kempe,LAK,DET,8.87,JOUABLE,1,0.481,0.7,2.7,18.6
2021020807,20220202,Viktor Arvidsson,LAK,DET,8.37,JOUABLE,1,0.482,0.5,3.6,16.7
2021020808,20220202,Connor McDavid,EDM,WSH,8.63,JOUABLE,1,0.446,0.6,4.1,23.4
2021020808,20220202,Leon Draisaitl,EDM,WSH,9.94,SAFE,1,0.596,0.4,4.3,23.2
2021020808,20220202,Evander Kane,EDM,WSH,9.11,JOUABLE,1,0.464,0.8,3.9,20.0
2021020808,20220202,Tom Wilson,WSH,EDM,9.75,SAFE,0,0.436,0.4,2.8,20.1
2021020808,20220202,Evgeny Kuznetsov,WSH,EDM,7.84,JOUABLE,1,0.251,0.1,3.1,20.0
2021020809,20220202,Joel Eriksson Ek,MIN,CHI,9.11,JOUABLE,0,0.581,0.7,3.9,17.4
2021020809,20220202,Ryan Hartman,MIN,CHI,7.56,JOUABLE,0,0.447,0.5,2.7,21.0
2021020810,20220202,Johnny Gaudreau,CGY,ARI,7.84,JOUABLE,0,0.294,0.2,3.7,18.2
2021020810,20220202,Matthew Tkachuk,CGY,ARI,9.11,JOUABLE,0,0.55,0.6,3.3,17.6
2021020583,20220207,Andrei Svechnikov,CAR,TOR,8.11,JOUABLE,0,0.477,0.7,3.3,17.4
2021020583,20220207,John Tavares,TOR,CAR,7.84,JOUABLE,0,0.39,0.3,3.7,18.1
2021020583,20220207,Auston Matthews,TOR,CAR,8.11,JOUABLE,1,0.537,0.6,4.6,21.4
2021021128,20220207,Brady Tkachuk,OTT,NJD,10.44,SAFE,0,0.552,0.6,4.6,20.1
2021020487,20220208,J.T. Miller,VAN,ARI,10.44,SAFE,1,0.521,0.7,2.3,20.8
2021020487,20220208,Brock Boeser,VAN,ARI,10.28,SAFE,1,0.448,0.3,3.5,19.9
2021020487,20220208,Bo Horvat,VAN,ARI,10.28,SAFE,1,0.471,0.8,3.0,19.7
2021020510,20220208,Brady Tkachuk,OTT,CAR,9.11,JOUABLE,1,0.553,0.6,4.6,19.8
2021020523,20220208,David Pastrnak,BOS,PIT,9.34,JOUABLE,1,0.571,0.5,4.4,18.4
2021020523,20220208,Sidney Crosby,PIT,BOS,10.28,SAFE,1,0.561,0.7,3.4,20.4
2021020523,20220208,Bryan Rust,PIT,BOS,8.87,JOUABLE,1,0.441,0.3,3.5,18.4
2021020523,20220208,Jake Guentzel,PIT,BOS,10.58,ELITE,0,0.55,0.7,3.8,20.4
2021020531,20220208,Joel Eriksson Ek,MIN,WPG,8.63,JOUABLE,0,0.513,0.6,3.7,17.4
2021020531,20220208,Ryan Hartman,MIN,WPG,9.11,JOUABLE,0,0.439,0.5,2.6,20.6
2021020531,20220208,Kyle Connor,WPG,MIN,9.11,JOUABLE,0,0.531,0.4,5.6,22.4
2021020664,20220208,Connor McDavid,EDM,VGK,8.63,JOUABLE,0,0.418,0.5,4.1,22.8
2021020664,20220208,Leon Draisaitl,EDM,VGK,9.94,SAFE,0,0.624,0.5,4.4,22.7
2021020666,20220208,Nathan Bastian,NJD,MTL,9.11,JOUABLE,0,0.434,0.6,2.7,15.7
2021021293,20220208,Tom Wilson,WSH,CBJ,10.44,SAFE,1,0.412,0.4,3.0,20.1
2021021293,20220208,Alex Ovechkin,WSH,CBJ,10.83,ELITE,0,0.437,0.3,4.7,20.9
2021021293,20220208,Evgeny Kuznetsov,WSH,CBJ,8.11,JOUABLE,1,0.256,0.1,3.2,19.9
2021020503,20220209,Ryan Donato,SEA,ARI,8.11,JOUABLE,0,0.311,0.6,2.8,15.7
2021020503,20220209,Jared McCann,SEA,ARI,8.11,JOUABLE,0,0.354,0.3,2.1,17.0
2021020503,20220209,Jordan Eberle,SEA,ARI,7.56,JOUABLE,0,0.291,0.4,2.0,18.9
2021020530,20220209,Joe Pavelski,DAL,NSH,8.37,JOUABLE,0,0.439,0.4,3.7,19.3
2021020530,20220209,Roope Hintz,DAL,NSH,9.75,SAFE,1,0.571,1.1,4.0,18.5
2021020530,20220209,Jason Robertson,DAL,NSH,7.84,JOUABLE,1,0.382,0.7,2.6,18.4
2021020530,20220209,Matt Duchene,NSH,DAL,8.37,JOUABLE,1,0.518,0.4,3.7,19.3
2021020694,20220209,Dylan Larkin,DET,PHI,9.55,SAFE,1,0.384,0.3,3.8,20.8
2021020694,20220209,Claude Giroux,PHI,DET,8.11,JOUABLE,0,0.304,0.6,2.7,20.4
2021020694,20220209,James van Riemsdyk,PHI,DET,7.84,JOUABLE,0,0.394,0.5,2.9,18.0
2021020694,20220209,Cam Atkinson,PHI,DET,9.94,SAFE,0,0.464,0.6,3.7,20.4
2021020699,20220209,Connor McDavid,EDM,CHI,9.11,JOUABLE,0,0.391,0.5,4.0,22.7
2021020699,20220209,Leon Draisaitl,EDM,CHI,10.28,SAFE,1,0.643,0.5,4.5,22.5
2021020699,20220209,Evander Kane,EDM,CHI,8.37,JOUABLE,0,0.429,0.7,3.8,19.5
2021020462,20220210,Elias Lindholm,CGY,TOR,7.56,JOUABLE,1,0.308,0.3,2.9,20.3
2021020462,20220210,Matthew Tkachuk,CGY,TOR,7.84,JOUABLE,0,0.381,0.3,2.9,18.3
2021020462,20220210,John Tavares,TOR,CGY,7.84,JOUABLE,0,0.408,0.4,3.7,18.4
2021020462,20220210,Mitchell Marner,TOR,CGY,8.11,JOUABLE,0,0.578,0.8,3.5,20.9
2021020462,20220210,Auston Matthews,TOR,CGY,8.11,JOUABLE,0,0.537,0.5,4.5,21.4
2021020477,20220210,Nazem Kadri,COL,TBL,9.11,JOUABLE,0,0.546,0.7,3.7,20.7
2021020477,20220210,Gabriel Landeskog,COL,TBL,8.11,JOUABLE,1,0.401,0.7,2.5,21.1
2021020477,20220210,Mikko Rantanen,COL,TBL,9.11,JOUABLE,0,0.47,0.4,3.7,21.0
2021020477,20220210,Nikita Kucherov,TBL,COL,8.37,JOUABLE,1,0.48,0.5,4.4,20.0
2021020477,20220210,Brayden Point,TBL,COL,8.37,JOUABLE,1,0.479,0.4,3.8,20.0
2021020489,20220210,Alex Tuch,BUF,CBJ,10.58,ELITE,1,0.424,0.5,3.3,20.6
2021020489,20220210,Tage Thompson,BUF,CBJ,9.94,SAFE,0,0.41,0.5,3.4,18.4
2021020489,20220210,Jeff Skinner,BUF,CBJ,10.28,SAFE,0,0.465,0.6,3.7,17.7
2021020494,20220210,David Pastrnak,BOS,CAR,8.37,JOUABLE,0,0.476,0.5,4.0,18.4
2021020494,20220210,Andrei Svechnikov,CAR,BOS,8.11,JOUABLE,1,0.474,0.7,3.4,17.4
2021020494,20220210,Sebastian Aho,CAR,BOS,8.37,JOUABLE,1,0.441,0.7,2.6,18.5
2021020559,20220210,Brady Tkachuk,OTT,PIT,9.94,SAFE,0,0.571,0.6,5.1,20.1
2021020559,20220210,Sidney Crosby,PIT,OTT,9.94,SAFE,0,0.602,0.8,3.6,20.7
2021020559,20220210,Bryan Rust,PIT,OTT,7.84,JOUABLE,1,0.436,0.2,3.5,18.7
2021020559,20220210,Jake Guentzel,PIT,OTT,9.11,JOUABLE,0,0.54,0.6,3.8,20.6
2021020587,20220210,Tom Wilson,WSH,MTL,9.94,SAFE,1,0.442,0.5,2.8,19.8
2021020587,20220210,Evgeny Kuznetsov,WSH,MTL,8.11,JOUABLE,0,0.267,0.1,3.3,20.0
2021020506,20220211,Joe Pavelski,DAL,WPG,8.37,JOUABLE,0,0.469,0.4,3.7,19.8
2021020506,20220211,Roope Hintz,DAL,WPG,9.34,JOUABLE,0,0.551,1.1,3.8,19.3
2021020506,20220211,Kyle Connor,WPG,DAL,10.28,SAFE,0,0.567,0.5,5.5,22.7
2021020519,20220211,Nikita Kucherov,TBL,ARI,10.44,SAFE,0,0.441,0.4,4.4,19.6
2021020519,20220211,Brayden Point,TBL,ARI,10.71,ELITE,1,0.475,0.4,3.9,19.9
2021020519,20220211,Alex Killorn,TBL,ARI,8.63,JOUABLE,0,0.333,0.5,2.4,18.4
2021020519,20220211,Steven Stamkos,TBL,ARI,9.34,JOUABLE,1,0.333,0.3,2.7,19.5
2021020623,20220211,Connor McDavid,EDM,NYI,7.56,JOUABLE,0,0.376,0.5,3.6,22.7
2021020623,20220211,Leon Draisaitl,EDM,NYI,9.94,SAFE,0,0.695,0.6,4.3,22.4
2021020623,20220211,Evander Kane,EDM,NYI,7.84,JOUABLE,0,0.422,0.7,4.1,19.4
2021020445,20220212,Andrei Svechnikov,CAR,MIN,7.56,JOUABLE,1,0.476,0.7,3.6,17.2
2021020445,20220212,Sebastian Aho,CAR,MIN,7.84,JOUABLE,0,0.488,0.7,2.8,18.5
2021020479,20220212,John Tavares,TOR,VAN,7.84,JOUABLE,0,0.419,0.4,4.2,18.3
2021020479,20220212,Mitchell Marner,TOR,VAN,8.11,JOUABLE,0,0.61,0.8,4.3,21.2
2021020479,20220212,Auston Matthews,TOR,VAN,8.11,JOUABLE,1,0.498,0.4,5.0,21.0
2021020479,20220212,Brock Boeser,VAN,TOR,8.11,JOUABLE,1,0.427,0.2,3.5,18.9
2021020499,20220212,Kyle Connor,WPG,NSH,9.55,SAFE,1,0.496,0.4,5.1,22.9
2021020543,20220212,David Pastrnak,BOS,OTT,8.37,JOUABLE,0,0.461,0.5,3.9,18.9
2021020543,20220212,Brady Tkachuk,OTT,BOS,10.58,ELITE,0,0.519,0.6,4.3,20.0
2021020543,20220212,Alex Formenton,OTT,BOS,8.37,JOUABLE,0,0.411,0.4,3.1,17.3
2021020630,20220212,Patrik Laine,CBJ,MTL,9.55,SAFE,1,0.428,0.6,2.8,17.4
2021020630,20220212,Boone Jenner,CBJ,MTL,9.11,JOUABLE,0,0.302,0.7,3.1,20.2
2021020630,20220212,Oliver Bjorkstrand,CBJ,MTL,7.84,JOUABLE,1,0.316,0.6,1.8,17.1
2021020630,20220212,Tyler Toffoli,MTL,CBJ,8.37,JOUABLE,0,0.358,0.4,3.2,17.7
2021020811,20220212,Dylan Larkin,DET,PHI,8.11,JOUABLE,0,0.348,0.4,3.3,20.6
2021020811,20220212,Cam Atkinson,PHI,DET,8.11,JOUABLE,0,0.341,0.4,3.3,20.5
2021020526,20220213,Brady Tkachuk,OTT,WSH,9.75,SAFE,1,0.562,0.6,4.6,20.5
2021020526,20220213,Tom Wilson,WSH,OTT,7.56,JOUABLE,0,0.463,0.6,2.7,19.4
2021020526,20220213,Alex Ovechkin,WSH,OTT,8.63,JOUABLE,0,0.403,0.3,4.5,21.1
2021020563,20220213,Nazem Kadri,COL,DAL,10.28,SAFE,1,0.553,0.7,3.8,21.2
2021020563,20220213,Valeri Nichushkin,COL,DAL,7.84,JOUABLE,0,0.389,0.4,3.3,18.2
2021020563,20220213,Nathan MacKinnon,COL,DAL,9.55,SAFE,0,0.588,0.7,4.3,19.9
2021020563,20220213,Mikko Rantanen,COL,DAL,9.11,JOUABLE,0,0.429,0.3,3.6,21.3
2021020563,20220213,Joe Pavelski,DAL,COL,9.11,JOUABLE,0,0.534,0.5,4.2,20.1
2021020563,20220213,Roope Hintz,DAL,COL,8.37,JOUABLE,0,0.518,0.9,3.6,19.5
2021020563,20220213,Jason Robertson,DAL,COL,7.84,JOUABLE,0,0.47,0.8,2.8,19.3
2021020614,20220213,Alex Tuch,BUF,MTL,11.05,ELITE,0,0.458,0.6,3.8,20.6
2021020614,20220213,Tage Thompson,BUF,MTL,10.28,SAFE,1,0.42,0.5,3.5,18.7
2021020614,20220213,Jeff Skinner,BUF,MTL,9.94,SAFE,1,0.392,0.5,3.6,17.7
2021020614,20220213,Tyler Toffoli,MTL,BUF,7.84,JOUABLE,0,0.402,0.5,3.6,17.8
2021020817,20220213,Jack Hughes,NJD,PIT,7.56,JOUABLE,1,0.364,0.2,4.1,20.1
2021020817,20220213,Sidney Crosby,PIT,NJD,9.94,SAFE,0,0.537,0.7,3.8,20.9
2021020817,20220213,Bryan Rust,PIT,NJD,10.12,SAFE,1,0.551,0.3,3.9,19.1
2021020817,20220213,Jake Guentzel,PIT,NJD,10.58,ELITE,1,0.553,0.5,4.1,20.9
2021020488,20220214,John Tavares,TOR,SEA,7.84,JOUABLE,0,0.421,0.3,4.2,18.2
2021020488,20220214,Mitchell Marner,TOR,SEA,9.11,JOUABLE,1,0.611,0.8,4.7,21.1
2021020488,20220214,Auston Matthews,TOR,SEA,9.94,SAFE,0,0.569,0.5,5.2,20.7
2021020517,20220214,Joel Eriksson Ek,MIN,DET,8.37,JOUABLE,1,0.386,0.3,3.1,17.3
2021020517,20220214,Kirill Kaprizov,MIN,DET,8.87,JOUABLE,1,0.43,0.3,4.8,18.7
2021020522,20220214,Leon Draisaitl,EDM,SJS,9.94,SAFE,0,0.698,0.7,4.5,22.0
2021020522,20220214,Evander Kane,EDM,SJS,7.56,JOUABLE,0,0.399,0.7,3.8,19.2
2021020522,20220214,Timo Meier,SJS,EDM,9.55,SAFE,0,0.516,0.5,3.8,20.0
2021020522,20220214,Tomas Hertl,SJS,EDM,7.56,JOUABLE,0,0.353,0.4,2.5,20.8
2021020548,20220214,Kyle Connor,WPG,CHI,9.94,SAFE,0,0.48,0.4,5.6,22.8
2021020495,20220215,Brady Tkachuk,OTT,STL,9.94,SAFE,0,0.595,0.6,4.8,20.5
2021020507,20220215,Connor McDavid,EDM,LAK,8.63,JOUABLE,1,0.335,0.4,3.6,22.0
2021020507,20220215,Leon Draisaitl,EDM,LAK,10.58,ELITE,0,0.665,0.7,4.4,21.9
2021020507,20220215,Evander Kane,EDM,LAK,7.56,JOUABLE,1,0.344,0.5,3.6,18.9
2021020507,20220215,Adrian Kempe,LAK,EDM,7.84,JOUABLE,0,0.54,0.7,2.7,18.3
2021020514,20220215,Sidney Crosby,PIT,PHI,9.94,SAFE,1,0.492,0.6,3.7,21.0
2021020514,20220215,Bryan Rust,PIT,PHI,10.12,SAFE,0,0.553,0.3,3.9,19.1
2021020514,20220215,Jake Guentzel,PIT,PHI,10.58,ELITE,1,0.557,0.4,4.2,20.9
2021020524,20220215,Tage Thompson,BUF,NYI,7.56,JOUABLE,1,0.474,0.6,3.3,18.7
2021020524,20220215,Jeff Skinner,BUF,NYI,7.56,JOUABLE,0,0.463,0.7,3.9,17.9
2021020549,20220215,Nazem Kadri,COL,DAL,9.55,SAFE,0,0.533,0.7,3.6,20.7
2021020549,20220215,Valeri Nichushkin,COL,DAL,7.56,JOUABLE,0,0.399,0.4,3.5,17.6
2021020549,20220215,Gabriel Landeskog,COL,DAL,9.11,JOUABLE,0,0.489,0.8,2.6,21.1
2021020549,20220215,Nathan MacKinnon,COL,DAL,8.63,JOUABLE,1,0.526,0.5,3.9,19.4
2021020549,20220215,Mikko Rantanen,COL,DAL,9.11,JOUABLE,0,0.381,0.3,3.7,20.8
2021020549,20220215,Joe Pavelski,DAL,COL,7.84,JOUABLE,1,0.451,0.3,3.3,19.7
2021020549,20220215,Roope Hintz,DAL,COL,7.84,JOUABLE,0,0.454,0.7,2.9,18.9
2021020631,20220215,Nikita Kucherov,TBL,NJD,9.55,SAFE,1,0.409,0.4,4.3,20.0
2021020631,20220215,Brayden Point,TBL,NJD,9.94,SAFE,0,0.457,0.4,3.7,20.2
2021021095,20220215,Tom Wilson,WSH,NSH,8.63,JOUABLE,0,0.477,0.6,2.6,19.4
2021021095,20220215,Alex Ovechkin,WSH,NSH,8.63,JOUABLE,1,0.31,0.2,4.5,21.2
2021021263,20220215,David Pastrnak,BOS,NYR,9.75,SAFE,0,0.568,0.8,4.2,18.7
2021021263,20220215,Chris Kreider,NYR,BOS,9.34,JOUABLE,0,0.708,0.8,3.5,19.7
2021020527,20220216,Andrei Svechnikov,CAR,FLA,8.63,JOUABLE,0,0.462,0.7,4.0,17.5
2021020527,20220216,Sebastian Aho,CAR,FLA,8.87,JOUABLE,0,0.463,0.7,2.6,18.9
2021020527,20220216,Aleksander Barkov,FLA,CAR,8.37,JOUABLE,1,0.527,0.6,3.5,19.6
2021020535,20220216,Nazem Kadri,COL,VGK,9.11,JOUABLE,0,0.534,0.6,4.0,20.9
2021020535,20220216,Gabriel Landeskog,COL,VGK,9.55,SAFE,1,0.55,0.9,2.9,21.1
2021020535,20220216,Nathan MacKinnon,COL,VGK,7.56,JOUABLE,0,0.438,0.3,3.8,19.8
2021020535,20220216,Mikko Rantanen,COL,VGK,8.63,JOUABLE,1,0.384,0.3,3.9,21.1
2021020633,20220216,Kyle Connor,WPG,MIN,9.11,JOUABLE,1,0.455,0.4,5.0,22.5
2021020493,20220217,Connor McDavid,EDM,ANA,8.11,JOUABLE,0,0.371,0.5,3.7,21.9
2021020493,20220217,Leon Draisaitl,EDM,ANA,9.55,SAFE,1,0.522,0.5,4.4,22.1
2021020496,20220217,Tom Wilson,WSH,PHI,9.55,SAFE,0,0.461,0.6,2.6,19.0
2021020496,20220217,Alex Ovechkin,WSH,PHI,10.28,SAFE,0,0.419,0.4,4.2,20.7
2021020502,20220217,Timo Meier,SJS,VAN,8.37,JOUABLE,1,0.469,0.3,4.0,20.0
2021020502,20220217,Brock Boeser,VAN,SJS,7.56,JOUABLE,1,0.455,0.3,3.3,19.2
2021020525,20220217,Mika Zibanejad,NYR,DET,9.94,SAFE,1,0.354,0.4,2.5,20.2
2021020525,20220217,Chris Kreider,NYR,DET,10.94,ELITE,0,0.606,0.8,3.1,19.7
2021020538,20220217,Patrik Laine,CBJ,CHI,8.87,JOUABLE,1,0.457,0.7,2.6,18.1
2021020538,20220217,Boone Jenner,CBJ,CHI,8.11,JOUABLE,1,0.317,0.7,3.0,20.7
2021020538,20220217,Dylan Strome,CHI,CBJ,9.75,SAFE,0,0.465,0.6,2.5,17.2
2021020538,20220217,Brandon Hagel,CHI,CBJ,7.56,JOUABLE,0,0.245,0.1,1.8,19.5
2021020538,20220217,Alex DeBrincat,CHI,CBJ,10.12,SAFE,1,0.399,0.3,3.1,19.0
2021020542,20220217,Sidney Crosby,PIT,TOR,7.56,JOUABLE,0,0.344,0.3,3.3,21.0
2021020542,20220217,Bryan Rust,PIT,TOR,9.75,SAFE,0,0.568,0.3,3.9,19.1
2021020542,20220217,Jake Guentzel,PIT,TOR,10.28,SAFE,0,0.587,0.6,4.1,20.9
2021020542,20220217,Mitchell Marner,TOR,PIT,8.11,JOUABLE,0,0.679,0.9,4.7,20.8
2021020542,20220217,Auston Matthews,TOR,PIT,8.11,JOUABLE,1,0.49,0.4,4.5,20.3
2021020621,20220217,Kyle Connor,WPG,SEA,9.55,SAFE,1,0.475,0.4,5.1,22.1
2021020796,20220217,Jordan Kyrou,STL,MTL,7.56,JOUABLE,0,0.231,0.3,2.6,15.7
2021020796,20220217,Brayden Schenn,STL,MTL,9.11,JOUABLE,0,0.387,0.3,2.3,16.9
2021020796,20220217,Vladimir Tarasenko,STL,MTL,9.11,JOUABLE,0,0.388,0.3,2.4,16.1
2021020796,20220217,Pavel Buchnevich,STL,MTL,8.87,JOUABLE,1,0.343,0.5,2.3,18.1
2021021006,20220217,David Pastrnak,BOS,NYI,8.87,JOUABLE,0,0.513,0.8,4.0,18.5
2021021228,20220217,Alex Tuch,BUF,OTT,8.11,JOUABLE,0,0.466,0.6,4.2,20.7
2021021228,20220217,Tage Thompson,BUF,OTT,7.84,JOUABLE,0,0.491,0.6,3.3,18.5
2021021228,20220217,Brady Tkachuk,OTT,BUF,9.34,JOUABLE,1,0.463,0.5,3.6,20.1
2021020476,20220218,Aleksander Barkov,FLA,MIN,9.94,SAFE,0,0.567,0.7,3.8,20.2
2021020476,20220218,Joel Eriksson Ek,MIN,FLA,8.11,JOUABLE,0,0.427,0.3,3.5,17.9
2021020476,20220218,Kirill Kaprizov,MIN,FLA,7.84,JOUABLE,1,0.439,0.4,4.0,18.7
2021020485,20220218,Andrei Svechnikov,CAR,NSH,8.11,JOUABLE,1,0.417,0.6,3.9,17.4
2021020516,20220218,Joe Pavelski,DAL,CHI,10.12,SAFE,0,0.692,0.6,3.6,19.9
2021020516,20220218,Roope Hintz,DAL,CHI,8.37,JOUABLE,0,0.406,0.6,2.6,19.0
2021020521,20220218,Adrian Kempe,LAK,VGK,7.84,JOUABLE,1,0.506,0.6,2.6,18.5
2021020521,20220218,Viktor Arvidsson,LAK,VGK,8.37,JOUABLE,0,0.556,0.6,4.1,16.6
2021020481,20220219,David Pastrnak,BOS,OTT,8.37,JOUABLE,1,0.513,0.8,4.1,19.0
2021020481,20220219,Brady Tkachuk,OTT,BOS,8.37,JOUABLE,0,0.471,0.5,4.0,19.6
2021020504,20220219,Alex Tuch,BUF,COL,7.56,JOUABLE,0,0.437,0.5,4.3,20.9
2021020504,20220219,Tage Thompson,BUF,COL,7.84,JOUABLE,1,0.489,0.6,3.3,18.9
2021020504,20220219,Nazem Kadri,COL,BUF,10.58,ELITE,1,0.567,0.7,4.1,20.8
2021020504,20220219,Valeri Nichushkin,COL,BUF,7.56,JOUABLE,0,0.396,0.4,3.4,17.2
2021020504,20220219,Gabriel Landeskog,COL,BUF,10.28,SAFE,0,0.589,0.9,2.8,21.7
2021020504,20220219,Nathan MacKinnon,COL,BUF,8.63,JOUABLE,1,0.422,0.3,3.5,19.5
2021020504,20220219,Mikko Rantanen,COL,BUF,9.55,SAFE,1,0.39,0.3,4.0,21.6
2021020509,20220219,Mitchell Marner,TOR,STL,8.11,JOUABLE,0,0.585,0.7,4.4,20.4
2021020520,20220219,Brock Boeser,VAN,ANA,8.11,JOUABLE,0,0.453,0.3,3.1,18.7
2021020533,20220219,Anze Kopitar,LAK,ARI,9.34,JOUABLE,0,0.258,0.3,3.5,20.6
2021020533,20220219,Adrian Kempe,LAK,ARI,10.44,SAFE,1,0.483,0.7,2.7,18.4
2021020533,20220219,Viktor Arvidsson,LAK,ARI,10.71,ELITE,0,0.574,0.6,4.4,17.0
2021020533,20220219,Alex Iafallo,LAK,ARI,9.11,JOUABLE,0,0.313,0.3,2.7,18.8
2021020533,20220219,Phillip Danault,LAK,ARI,8.63,JOUABLE,0,0.374,0.4,2.1,18.2
2021020681,20220219,Connor McDavid,EDM,WPG,7.56,JOUABLE,1,0.379,0.4,3.8,21.3
2021020681,20220219,Leon Draisaitl,EDM,WPG,9.11,JOUABLE,0,0.473,0.5,3.8,21.7
2021020681,20220219,Kyle Connor,WPG,EDM,9.11,JOUABLE,1,0.468,0.3,4.6,22.1
2021020263,20220220,Chris Kreider,NYR,OTT,9.34,JOUABLE,0,0.666,1.0,3.5,19.9
2021020263,20220220,Brady Tkachuk,OTT,NYR,8.87,JOUABLE,0,0.46,0.6,3.7,19.6
2021020491,20220220,Anders Lee,NYI,MTL,8.87,JOUABLE,0,0.397,0.8,2.3,16.5
2021020498,20220220,Alex DeBrincat,CHI,FLA,8.37,JOUABLE,0,0.408,0.3,3.6,19.9
2021020498,20220220,Mason Marchment,FLA,CHI,8.11,JOUABLE,0,0.451,0.5,2.9,13.4
2021020498,20220220,Sam Bennett,FLA,CHI,7.56,JOUABLE,0,0.45,0.6,2.3,15.2
2021020498,20220220,Aleksander Barkov,FLA,CHI,9.94,SAFE,1,0.518,0.5,4.0,20.6
2021020515,20220220,Alex Tuch,BUF,CBJ,10.58,ELITE,0,0.456,0.5,4.4,20.6
2021020515,20220220,Tage Thompson,BUF,CBJ,9.75,SAFE,1,0.491,0.6,3.1,18.8
2021020515,20220220,Jeff Skinner,BUF,CBJ,9.75,SAFE,0,0.355,0.4,3.7,18.4
2021020515,20220220,Patrik Laine,CBJ,BUF,8.37,JOUABLE,0,0.498,0.8,3.0,18.3
2021020515,20220220,Boone Jenner,CBJ,BUF,7.56,JOUABLE,1,0.368,0.7,2.8,20.6
2021020581,20220220,Joe Pavelski,DAL,ARI,11.37,ELITE,0,0.645,0.5,3.6,20.0
2021020581,20220220,Roope Hintz,DAL,ARI,8.87,JOUABLE,1,0.331,0.4,2.4,18.9
2021020581,20220220,Jason Robertson,DAL,ARI,9.34,JOUABLE,0,0.305,0.5,2.7,19.2
2021020648,20220220,Connor McDavid,EDM,MIN,8.11,JOUABLE,0,0.374,0.4,4.0,20.9
2021020648,20220220,Leon Draisaitl,EDM,MIN,9.11,JOUABLE,0,0.449,0.5,3.5,21.5
2021020648,20220220,Zach Hyman,EDM,MIN,7.84,JOUABLE,1,0.409,0.3,2.7,18.8
2021020648,20220220,Evander Kane,EDM,MIN,8.37,JOUABLE,1,0.399,0.5,3.6,18.8
2021020648,20220220,Joel Eriksson Ek,MIN,EDM,7.84,JOUABLE,1,0.427,0.3,3.5,18.0
2021020648,20220220,Kirill Kaprizov,MIN,EDM,8.37,JOUABLE,0,0.468,0.4,4.2,18.6
2021021161,20220220,Timo Meier,SJS,VGK,8.37,JOUABLE,0,0.483,0.2,4.6,19.7
2021021304,20220220,Andrei Svechnikov,CAR,PIT,7.56,JOUABLE,0,0.534,0.8,3.9,17.3
2021021304,20220220,Sidney Crosby,PIT,CAR,7.56,JOUABLE,1,0.334,0.2,3.7,20.8
2021021304,20220220,Bryan Rust,PIT,CAR,8.37,JOUABLE,1,0.546,0.3,3.7,19.4
2021021304,20220220,Jake Guentzel,PIT,CAR,9.11,JOUABLE,0,0.535,0.5,3.8,20.8
2021020508,20220221,David Pastrnak,BOS,COL,8.37,JOUABLE,1,0.491,0.8,3.9,18.8
2021020508,20220221,Nazem Kadri,COL,BOS,9.94,SAFE,0,0.588,0.8,4.1,20.7
2021020508,20220221,Gabriel Landeskog,COL,BOS,9.55,SAFE,0,0.569,0.9,2.5,21.5
2021020508,20220221,Mikko Rantanen,COL,BOS,9.11,JOUABLE,0,0.502,0.4,4.0,21.5
2021020564,20220221,Kyle Connor,WPG,CGY,8.63,JOUABLE,0,0.435,0.3,4.1,22.6
2021020601,20220221,William Nylander,TOR,MTL,7.56,JOUABLE,0,0.293,0.3,2.9,17.6
2021020601,20220221,John Tavares,TOR,MTL,8.63,JOUABLE,0,0.363,0.3,3.0,17.3
2021020601,20220221,Mitchell Marner,TOR,MTL,10.58,ELITE,0,0.584,0.6,4.7,20.3
2021020601,20220221,Auston Matthews,TOR,MTL,9.34,JOUABLE,0,0.496,0.3,4.6,19.9
2021020639,20220221,Andrei Svechnikov,CAR,PHI,10.28,SAFE,0,0.475,0.8,3.8,17.3
2021020639,20220221,Vincent Trocheck,CAR,PHI,7.84,JOUABLE,1,0.339,0.2,2.3,17.1
2021020639,20220221,Sebastian Aho,CAR,PHI,8.87,JOUABLE,0,0.471,0.5,2.6,19.4
2021020511,20220222,Aleksander Barkov,FLA,NSH,9.55,SAFE,0,0.533,0.5,3.7,20.6
2021020511,20220222,Matt Duchene,NSH,FLA,8.37,JOUABLE,0,0.44,0.3,3.2,18.9
2021020528,20220222,John Tavares,TOR,CBJ,7.56,JOUABLE,0,0.262,0.2,2.5,16.8
2021020528,20220222,Mitchell Marner,TOR,CBJ,9.94,SAFE,0,0.51,0.5,4.6,20.1
2021020528,20220222,Auston Matthews,TOR,CBJ,8.87,JOUABLE,1,0.42,0.3,4.0,19.6
2021020536,20220222,Timo Meier,SJS,ANA,8.87,JOUABLE,0,0.489,0.2,4.9,19.6
2021020584,20220222,Kirill Kaprizov,MIN,OTT,8.37,JOUABLE,0,0.461,0.5,3.7,18.4
2021020584,20220222,Brady Tkachuk,OTT,MIN,8.11,JOUABLE,1,0.391,0.5,3.6,19.3
2021020848,20220222,Brayden Schenn,STL,PHI,8.11,JOUABLE,1,0.363,0.4,2.2,16.5
2021020848,20220222,Vladimir Tarasenko,STL,PHI,9.55,SAFE,1,0.414,0.3,2.5,16.5
