game_id,date,name,team,opp,sog_score,hit_sog,actual_sog,pp1,is_home,sog_l10,atoi_l10,ixg_l10,hdcf_l10,season_g,sa_g,sog_x_atoi
2014021177,20150404,Sam Gagner,ARI,SJS,3.25,1,7,1,1,2.0,19.0,0.2271,0.3,0.169,27.2,37.97
2014021177,20150404,Tobias Rieder,ARI,SJS,4.25,0,1,1,1,2.5,18.9,0.2746,0.2,0.191,27.2,47.14
2014021177,20150404,Joe Pavelski,SJS,ARI,7.5,1,4,1,0,3.2,20.2,0.4398,0.5,0.474,36.5,64.5
2014021177,20150404,Melker Karlsson,SJS,ARI,2.0,0,2,0,0,2.4,16.4,0.2196,0.2,0.265,36.5,39.32
2014021177,20150404,Logan Couture,SJS,ARI,7.0,1,6,1,0,3.5,17.9,0.4515,0.6,0.346,36.5,62.68
2014021177,20150404,Patrick Marleau,SJS,ARI,3.5,1,5,0,0,2.5,19.1,0.2842,0.2,0.231,36.5,47.83
2014021177,20150404,Joe Thornton,SJS,ARI,2.5,1,3,0,0,2.1,18.5,0.1191,0.0,0.189,36.5,38.92
2014021178,20150404,Johnny Gaudreau,CGY,EDM,1.5,0,2,0,0,2.2,19.8,0.1831,0.1,0.286,29.8,43.63
2014021178,20150404,Jiri Hudler,CGY,EDM,2.0,0,1,1,0,1.9,18.3,0.317,0.5,0.387,29.8,34.86
2014021178,20150404,Sean Monahan,CGY,EDM,5.0,0,2,1,0,2.7,21.0,0.303,0.1,0.385,29.8,56.64
2014021178,20150404,Lance Bouma,CGY,EDM,1.5,1,3,1,0,1.9,16.3,0.2933,0.5,0.211,29.8,30.98
2014021178,20150404,Mikael Backlund,CGY,EDM,-0.5,0,1,0,0,1.3,17.2,0.2448,0.3,0.208,29.8,22.35
2014021178,20150404,Teddy Purcell,EDM,CGY,2.75,1,3,0,1,2.0,18.4,0.2565,0.2,0.141,30.6,36.73
2014021178,20150404,Derek Roy,EDM,CGY,3.75,1,4,1,1,2.4,16.6,0.3294,0.4,0.176,30.6,39.86
2014021178,20150404,Jordan Eberle,EDM,CGY,1.75,1,4,0,1,2.0,17.5,0.2235,0.3,0.299,30.6,35.04
2014021178,20150404,Taylor Hall,EDM,CGY,3.25,0,1,0,1,2.9,18.1,0.2596,0.3,0.265,30.6,52.37
2014021178,20150404,Nail Yakupov,EDM,CGY,4.25,1,5,1,1,2.7,16.2,0.2642,0.3,0.156,30.6,43.63
2014021178,20150404,Anton Lander,EDM,CGY,3.75,0,1,1,1,2.3,17.2,0.2844,0.2,0.176,30.6,39.46
2014021178,20150404,Benoit Pouliot,EDM,CGY,1.75,0,1,0,1,2.1,16.9,0.2005,0.1,0.315,30.6,35.41
2014021179,20150404,Gabriel Landeskog,COL,LAK,4.0,0,0,1,0,2.2,18.8,0.4277,0.5,0.295,28.9,41.29
2014021179,20150404,Matt Duchene,COL,LAK,6.5,0,1,1,0,3.6,18.4,0.3966,0.3,0.269,28.9,66.11
2014021179,20150404,Ryan O'Reilly,COL,LAK,4.5,0,2,1,0,2.9,19.8,0.387,0.5,0.192,28.9,57.37
2014021179,20150404,John Mitchell,COL,LAK,2.0,1,3,0,0,2.3,18.8,0.28,0.1,0.172,28.9,43.23
2014021179,20150404,Alex Tanguay,COL,LAK,0.0,0,0,0,0,1.4,19.1,0.2151,0.3,0.289,28.9,26.75
2014021179,20150404,Jarome Iginla,COL,LAK,2.0,0,1,0,0,2.6,19.2,0.2207,0.2,0.333,28.9,49.87
2014021179,20150404,Anze Kopitar,LAK,COL,1.25,1,3,0,1,1.7,19.3,0.1414,0.1,0.216,33.6,32.76
2014021179,20150404,Dustin Brown,LAK,COL,2.25,0,1,0,1,2.0,16.2,0.1608,0.2,0.143,33.6,32.32
2014021179,20150404,Jeff Carter,LAK,COL,6.25,1,5,1,1,3.2,18.1,0.3393,0.5,0.364,33.6,58.04
2014021179,20150404,Marian Gaborik,LAK,COL,5.75,0,2,1,1,3.1,17.0,0.2769,0.3,0.391,33.6,52.69
2014021179,20150404,Justin Williams,LAK,COL,2.25,0,0,0,1,2.4,16.1,0.2045,0.4,0.237,33.6,38.54
2014021180,20150405,Gustav Nyquist,DET,WSH,3.25,1,4,1,1,2.1,17.4,0.3464,0.4,0.333,28.2,36.65
2014021180,20150405,Riley Sheahan,DET,WSH,-0.25,1,5,0,1,1.7,16.1,0.1877,0.3,0.173,28.2,27.35
2014021180,20150405,Pavel Datsyuk,DET,WSH,4.75,0,2,1,1,2.6,18.2,0.4192,0.6,0.4,28.2,47.45
2014021180,20150405,Darren Helm,DET,WSH,-0.25,1,4,0,1,1.9,18.0,0.1528,0.1,0.183,28.2,34.14
2014021180,20150405,Tomas Tatar,DET,WSH,3.75,1,4,1,1,2.4,17.2,0.3657,0.3,0.359,28.2,41.21
2014021180,20150405,Henrik Zetterberg,DET,WSH,1.75,1,3,0,1,2.2,20.0,0.1988,0.0,0.216,28.2,43.93
2014021180,20150405,Nicklas Backstrom,WSH,DET,1.0,0,1,0,0,1.1,21.4,0.1197,0.1,0.228,27.3,23.49
2014021180,20150405,Troy Brouwer,WSH,DET,0.0,0,2,0,0,1.8,18.2,0.1687,0.0,0.266,27.3,32.83
2014021180,20150405,Marcus Johansson,WSH,DET,1.0,0,1,1,0,1.5,17.5,0.2312,0.2,0.241,27.3,26.23
2014021180,20150405,Alex Ovechkin,WSH,DET,9.0,1,6,1,0,4.8,20.2,0.6114,0.6,0.667,27.3,96.98
2014021181,20150405,Jonathan Huberdeau,FLA,MTL,2.25,0,1,0,1,2.8,18.1,0.2238,0.2,0.171,29.4,50.59
2014021181,20150405,Dave Bolland,FLA,MTL,-0.25,0,0,0,1,1.1,16.4,0.1419,0.1,0.1,29.4,18.07
2014021181,20150405,Aleksander Barkov,FLA,MTL,3.75,0,0,1,1,2.3,19.1,0.2901,0.3,0.221,29.4,43.84
2014021181,20150405,Jussi Jokinen,FLA,MTL,-0.25,1,5,0,1,1.9,16.6,0.1528,0.2,0.103,29.4,31.47
2014021181,20150405,Jaromir Jagr,FLA,MTL,3.75,1,5,1,1,2.5,17.1,0.2543,0.1,0.216,29.4,42.79
2014021181,20150405,Alex Galchenyuk,MTL,FLA,1.5,1,4,0,0,2.0,16.3,0.274,0.3,0.26,26.4,32.69
2014021181,20150405,Brendan Gallagher,MTL,FLA,6.0,1,6,1,0,3.9,16.8,0.4555,0.7,0.291,26.4,65.33
2014021181,20150405,David Desharnais,MTL,FLA,-0.5,0,1,0,0,1.1,17.6,0.1885,0.2,0.165,26.4,19.4
2014021181,20150405,Max Pacioretty,MTL,FLA,6.0,0,0,1,0,3.5,19.6,0.2875,0.5,0.468,26.4,68.75
2014021181,20150405,Tomas Plekanec,MTL,FLA,5.5,0,1,1,0,3.3,19.5,0.3777,0.5,0.291,26.4,64.32
2014021182,20150405,Bobby Ryan,OTT,TOR,2.5,1,4,0,0,2.9,16.7,0.1771,0.1,0.243,35.7,48.32
2014021182,20150405,Mika Zibanejad,OTT,TOR,2.0,1,3,0,0,2.3,16.2,0.1912,0.3,0.263,35.7,37.26
2014021182,20150405,Mark Stone,OTT,TOR,5.5,1,6,1,0,2.7,19.7,0.3549,0.3,0.276,35.7,53.13
2014021182,20150405,Erik Condra,OTT,TOR,0.5,1,4,0,0,1.6,17.0,0.1851,0.1,0.141,35.7,27.24
2014021182,20150405,Kyle Turris,OTT,TOR,5.0,0,1,1,0,2.2,19.6,0.3502,0.6,0.295,35.7,43.03
2014021182,20150405,James van Riemsdyk,TOR,OTT,6.25,1,6,1,1,3.1,19.7,0.35,0.5,0.329,30.5,60.95
2014021182,20150405,Nazem Kadri,TOR,OTT,3.75,0,2,1,1,2.3,18.0,0.2543,0.2,0.257,30.5,41.38
2014021182,20150405,Tyler Bozak,TOR,OTT,1.75,0,0,0,1,1.7,20.2,0.2254,0.2,0.278,30.5,34.37
2014021182,20150405,Phil Kessel,TOR,OTT,6.75,1,5,1,1,3.9,19.5,0.2517,0.1,0.304,30.5,76.13
2014021183,20150405,Claude Giroux,PHI,PIT,5.75,0,1,1,1,3.2,20.1,0.2381,0.1,0.299,28.6,64.35
2014021183,20150405,Sean Couturier,PHI,PIT,-0.25,0,2,0,1,1.9,18.0,0.1634,0.1,0.179,28.6,34.12
2014021183,20150405,Brayden Schenn,PHI,PIT,4.25,0,2,1,1,2.2,18.2,0.3761,0.7,0.205,28.6,39.98
2014021183,20150405,Jakub Voracek,PHI,PIT,2.75,0,1,0,1,2.3,20.1,0.1192,0.0,0.269,28.6,46.29
2014021183,20150405,David Perron,PIT,PHI,3.0,0,2,0,0,2.6,17.1,0.2654,0.2,0.221,32.1,44.58
2014021183,20150405,Daniel Winnik,PIT,PHI,0.5,0,2,0,0,1.7,17.2,0.2092,0.4,0.12,32.1,29.23
2014021183,20150405,Patric Hornqvist,PIT,PHI,7.0,1,5,1,0,3.5,17.9,0.4983,0.8,0.4,32.1,62.52
2014021183,20150405,Sidney Crosby,PIT,PHI,7.5,1,4,1,0,3.4,21.2,0.3555,0.2,0.37,32.1,72.05
2014021183,20150405,Evgeni Malkin,PIT,PHI,4.5,0,1,1,0,2.6,17.6,0.3106,0.3,0.431,32.1,45.79
2014021183,20150405,Chris Kunitz,PIT,PHI,2.0,0,0,0,0,2.2,17.8,0.2462,0.5,0.243,32.1,39.24
2014021184,20150405,Jonathan Toews,CHI,STL,3.75,1,3,1,1,2.3,18.9,0.2846,0.2,0.359,25.5,43.5
2014021184,20150405,Patrick Sharp,CHI,STL,3.75,0,2,1,1,2.8,16.5,0.2884,0.0,0.234,25.5,46.11
2014021184,20150405,Marian Hossa,CHI,STL,2.25,1,3,0,1,2.9,18.5,0.184,0.1,0.282,25.5,53.76
2014021184,20150405,Brandon Saad,CHI,STL,1.75,1,5,0,1,2.9,17.0,0.2327,0.0,0.282,25.5,49.3
2014021184,20150405,T.J. Oshie,STL,CHI,1.0,0,1,0,0,1.8,18.2,0.1895,0.2,0.275,33.7,32.81
2014021184,20150405,Jaden Schwartz,STL,CHI,5.0,1,4,1,0,2.5,18.4,0.2686,0.3,0.394,33.7,45.91
2014021184,20150405,David Backes,STL,CHI,2.5,0,2,1,0,1.8,18.1,0.2487,0.4,0.325,33.7,32.61
2014021184,20150405,Paul Stastny,STL,CHI,1.0,1,4,0,0,1.4,18.4,0.2028,0.1,0.214,33.7,25.79
2014021185,20150406,Johan Larsson,BUF,CAR,2.75,0,1,0,1,2.0,20.5,0.1941,0.0,0.139,26.8,41.06
2014021185,20150406,Tyler Ennis,BUF,CAR,3.25,1,5,0,1,2.4,21.0,0.2663,0.3,0.253,26.8,50.35
2014021185,20150406,Matt Moulson,BUF,CAR,4.25,0,1,1,1,2.5,19.7,0.3425,0.3,0.176,26.8,49.28
2014021185,20150406,Marcus Foligno,BUF,CAR,2.25,0,2,1,1,1.6,19.5,0.2782,0.5,0.148,26.8,31.17
2014021185,20150406,Brian Gionta,BUF,CAR,8.25,0,2,1,1,3.7,21.7,0.5454,0.6,0.167,26.8,80.35
2014021185,20150406,Jeff Skinner,CAR,BUF,2.0,1,3,0,0,2.4,16.5,0.2088,0.3,0.247,34.6,39.7
2014021185,20150406,Elias Lindholm,CAR,BUF,2.0,0,1,0,0,2.0,17.2,0.1891,0.2,0.221,34.6,34.43
2014021185,20150406,Jordan Staal,CAR,BUF,3.0,1,5,1,0,1.7,18.9,0.2538,0.3,0.14,34.6,32.1
2014021185,20150406,Victor Rask,CAR,BUF,5.5,1,4,1,0,3.0,17.6,0.2661,0.3,0.145,34.6,52.84
2014021185,20150406,Nathan Gerbe,CAR,BUF,3.5,1,7,0,0,3.4,17.2,0.2117,0.2,0.122,34.6,58.47
2014021185,20150406,Eric Staal,CAR,BUF,6.0,1,4,1,0,3.2,18.4,0.3464,0.2,0.292,34.6,58.72
2014021186,20150406,Brandon Dubinsky,CBJ,NYR,0.0,1,3,0,0,1.8,16.3,0.2002,0.4,0.256,31.7,29.28
2014021186,20150406,Ryan Johansen,CBJ,NYR,2.0,0,1,0,0,2.3,18.9,0.2196,0.3,0.333,31.7,43.45
2014021186,20150406,Nick Foligno,CBJ,NYR,3.5,0,0,1,0,2.1,17.9,0.3005,0.5,0.4,31.7,37.6
2014021186,20150406,Boone Jenner,CBJ,NYR,0.0,0,2,0,0,1.7,17.5,0.1435,0.1,0.259,31.7,29.73
2014021186,20150406,Artem Anisimov,CBJ,NYR,0.0,1,4,0,0,1.3,16.3,0.1726,0.2,0.125,31.7,21.24
2014021186,20150406,Scott Hartnell,CBJ,NYR,2.5,0,2,0,0,2.8,16.3,0.2785,0.2,0.356,31.7,45.72
2014021186,20150406,Derick Brassard,NYR,CBJ,2.75,0,1,0,1,2.5,16.1,0.2227,0.1,0.237,34.8,40.34
2014021186,20150406,Derek Stepan,NYR,CBJ,3.75,1,6,0,1,3.1,17.8,0.2172,0.1,0.219,34.8,55.2
2014021186,20150406,Mats Zuccarello,NYR,CBJ,0.75,0,2,0,1,1.2,17.2,0.1052,0.0,0.197,34.8,20.67
2014021186,20150406,Martin St. Louis,NYR,CBJ,2.25,1,3,1,1,1.7,16.5,0.2249,0.3,0.286,34.8,28.08
2014021186,20150406,Rick Nash,NYR,CBJ,6.25,1,4,1,1,3.7,16.4,0.2313,0.2,0.545,34.8,60.79
2014021187,20150406,Jason Pominville,MIN,WPG,0.25,1,4,0,1,1.9,17.1,0.1111,0.0,0.218,30.0,32.55
2014021187,20150406,Mikael Granlund,MIN,WPG,0.75,1,3,0,1,1.1,18.3,0.0848,0.0,0.109,30.0,20.12
2014021187,20150406,Mikko Koivu,MIN,WPG,0.75,0,2,0,1,1.5,18.2,0.1772,0.2,0.182,30.0,27.25
2014021187,20150406,Zach Parise,MIN,WPG,7.25,1,4,1,1,3.7,18.4,0.451,0.6,0.451,30.0,68.18
2014021187,20150406,Michael Frolik,WPG,MIN,4.0,1,3,0,0,3.1,19.4,0.2588,0.3,0.231,30.4,60.28
2014021187,20150406,Drew Stafford,WPG,MIN,1.5,0,2,0,0,2.4,17.8,0.2199,0.2,0.222,30.4,42.72
2014021187,20150406,Mark Scheifele,WPG,MIN,4.5,0,2,1,0,2.5,19.3,0.3254,0.6,0.192,30.4,48.3
2014021187,20150406,Blake Wheeler,WPG,MIN,6.0,1,4,1,0,3.3,18.9,0.4175,0.6,0.329,30.4,62.44
2014021187,20150406,Andrew Ladd,WPG,MIN,0.5,1,3,0,0,1.9,19.9,0.1379,0.0,0.308,30.4,37.78
2014021187,20150406,Bryan Little,WPG,MIN,7.0,0,1,1,0,3.0,21.4,0.4233,0.8,0.358,30.4,64.06
2014021188,20150406,Anze Kopitar,LAK,VAN,2.5,0,2,0,0,2.0,18.8,0.1728,0.1,0.213,32.8,37.62
2014021188,20150406,Dustin Brown,LAK,VAN,2.0,0,2,0,0,2.1,16.4,0.1669,0.2,0.141,32.8,34.44
2014021188,20150406,Jeff Carter,LAK,VAN,5.5,1,5,1,0,3.3,18.0,0.3422,0.4,0.359,32.8,59.27
2014021188,20150406,Marian Gaborik,LAK,VAN,4.5,0,0,1,0,2.9,16.5,0.2653,0.3,0.4,32.8,47.95
2014021188,20150406,Justin Williams,LAK,VAN,2.0,0,1,0,0,2.2,16.2,0.1744,0.3,0.234,32.8,35.7
2014021188,20150406,Nick Bonino,VAN,LAK,1.25,1,4,0,1,2.4,16.7,0.2028,0.1,0.208,27.6,40.16
2014021188,20150406,Radim Vrbata,VAN,LAK,7.25,1,4,1,1,4.3,16.9,0.3878,0.4,0.408,27.6,72.7
2014021188,20150406,Daniel Sedin,VAN,LAK,2.75,1,4,0,1,3.1,17.4,0.2355,0.2,0.215,27.6,53.98
2014021188,20150406,Henrik Sedin,VAN,LAK,2.75,0,1,1,1,1.9,18.3,0.3578,0.6,0.228,27.6,34.8
2014021189,20150406,Tyler Seguin,DAL,SJS,6.5,0,2,1,0,3.9,20.0,0.4397,0.5,0.536,27.8,77.83
2014021189,20150406,Cody Eakin,DAL,SJS,-0.5,0,2,0,0,1.2,17.8,0.1277,0.0,0.24,27.8,21.3
2014021189,20150406,Jamie Benn,DAL,SJS,6.5,1,4,1,0,3.2,20.7,0.4573,0.6,0.38,27.8,66.18
2014021189,20150406,Jason Spezza,DAL,SJS,2.0,1,4,0,0,2.6,17.1,0.2636,0.2,0.215,27.8,44.52
2014021189,20150406,Joe Pavelski,SJS,DAL,6.75,1,3,1,1,3.4,20.4,0.4512,0.5,0.468,29.4,69.3
2014021189,20150406,Melker Karlsson,SJS,DAL,1.25,0,0,0,1,2.0,16.6,0.1817,0.1,0.26,29.4,33.14
2014021189,20150406,Logan Couture,SJS,DAL,6.75,0,2,1,1,3.9,18.3,0.4639,0.7,0.342,29.4,71.39
2014021189,20150406,Patrick Marleau,SJS,DAL,2.75,0,1,0,1,2.7,19.4,0.2672,0.1,0.228,29.4,52.3
2014021189,20150406,Joe Thornton,SJS,DAL,1.75,1,3,0,1,2.3,18.8,0.1209,0.0,0.2,29.4,43.32
2014021190,20150407,Adam Henrique,NJD,NYR,3.25,1,3,1,1,2.0,16.2,0.2318,0.2,0.222,31.8,32.31
2014021190,20150407,Travis Zajac,NJD,NYR,3.25,0,1,1,1,2.4,18.0,0.2447,0.3,0.155,31.8,43.13
2014021190,20150407,Michael Cammalleri,NJD,NYR,4.75,1,3,1,1,2.9,18.3,0.2815,0.4,0.415,31.8,53.01
2014021190,20150407,Patrik Elias,NJD,NYR,0.25,0,1,0,1,1.8,17.0,0.2239,0.1,0.167,31.8,30.54
2014021190,20150407,Derick Brassard,NYR,NJD,2.0,0,1,0,0,2.5,16.2,0.2213,0.1,0.234,30.4,40.44
2014021190,20150407,Derek Stepan,NYR,NJD,4.5,0,2,1,0,3.1,17.8,0.2315,0.1,0.246,30.4,55.09
2014021190,20150407,Martin St. Louis,NYR,NJD,1.5,0,2,1,0,1.8,16.7,0.2462,0.3,0.296,30.4,30.15
2014021190,20150407,Rick Nash,NYR,NJD,4.0,1,3,0,0,3.9,16.4,0.2084,0.2,0.538,30.4,63.89
2014021191,20150407,Josh Bailey,NYI,PHI,2.5,0,0,0,0,2.0,18.8,0.2258,0.4,0.224,33.3,37.69
2014021191,20150407,Ryan Strome,NYI,PHI,0.5,1,4,0,0,1.8,16.1,0.1397,0.1,0.218,33.3,28.96
2014021191,20150407,John Tavares,NYI,PHI,8.5,1,5,1,0,3.5,21.6,0.4866,0.6,0.443,33.3,75.72
2014021191,20150407,Kyle Okposo,NYI,PHI,4.5,1,6,1,0,2.6,18.7,0.2448,0.2,0.298,33.3,48.66
2014021191,20150407,Claude Giroux,PHI,NYI,5.75,1,3,1,1,3.1,20.2,0.2434,0.1,0.295,29.2,62.54
2014021191,20150407,Sean Couturier,PHI,NYI,-0.25,1,3,0,1,1.7,17.6,0.1571,0.1,0.177,29.2,29.98
2014021191,20150407,Brayden Schenn,PHI,NYI,3.25,1,5,1,1,2.1,18.0,0.3499,0.6,0.215,29.2,37.79
2014021191,20150407,Jakub Voracek,PHI,NYI,1.75,1,4,0,1,2.1,19.7,0.1158,0.0,0.278,29.2,41.42
2014021192,20150407,Bobby Ryan,OTT,PIT,2.75,1,4,0,1,3.0,16.6,0.1829,0.1,0.24,28.1,49.8
2014021192,20150407,Mika Zibanejad,OTT,PIT,1.25,0,2,0,1,2.4,16.2,0.2087,0.2,0.26,28.1,38.77
2014021192,20150407,Mark Stone,OTT,PIT,5.75,1,4,1,1,3.2,19.8,0.3911,0.4,0.286,28.1,63.28
2014021192,20150407,Erik Condra,OTT,PIT,-0.25,1,4,0,1,1.9,16.8,0.2119,0.2,0.138,28.1,31.86
2014021192,20150407,Kyle Turris,OTT,PIT,4.75,0,2,1,1,2.1,20.0,0.3373,0.5,0.291,28.1,42.04
2014021192,20150407,David Perron,PIT,OTT,2.5,0,0,0,0,2.7,16.8,0.2712,0.2,0.218,30.7,45.36
2014021192,20150407,Daniel Winnik,PIT,OTT,0.0,0,1,0,0,1.9,17.4,0.2125,0.4,0.118,30.7,33.05
2014021192,20150407,Patric Hornqvist,PIT,OTT,6.5,1,3,1,0,3.8,17.9,0.4793,0.8,0.393,30.7,68.07
2014021192,20150407,Sidney Crosby,PIT,OTT,6.5,1,6,1,0,3.2,21.0,0.3451,0.3,0.365,30.7,67.15
2014021192,20150407,Evgeni Malkin,PIT,OTT,2.5,1,5,0,0,2.6,17.8,0.2953,0.2,0.424,30.7,46.36
2014021192,20150407,Chris Kunitz,PIT,OTT,1.5,0,2,0,0,2.0,17.8,0.1842,0.3,0.239,30.7,35.52
2014021193,20150407,Jeff Skinner,CAR,DET,1.0,1,5,0,0,2.4,16.4,0.1936,0.2,0.243,26.9,39.31
2014021193,20150407,Elias Lindholm,CAR,DET,-0.5,0,1,0,0,1.6,17.2,0.1088,0.1,0.218,26.9,27.47
2014021193,20150407,Jordan Staal,CAR,DET,3.5,1,3,1,0,2.1,18.7,0.2635,0.3,0.136,26.9,39.3
2014021193,20150407,Victor Rask,CAR,DET,4.0,0,1,1,0,3.1,17.4,0.2481,0.2,0.143,26.9,53.83
2014021193,20150407,Nathan Gerbe,CAR,DET,3.5,1,3,0,0,3.7,16.9,0.2235,0.2,0.12,26.9,62.51
2014021193,20150407,Eric Staal,CAR,DET,5.5,1,4,1,0,3.3,18.3,0.3716,0.2,0.301,26.9,60.36
2014021193,20150407,Gustav Nyquist,DET,CAR,3.75,1,5,1,1,2.3,17.2,0.3575,0.4,0.329,26.0,39.61
2014021193,20150407,Riley Sheahan,DET,CAR,1.25,0,1,0,1,2.0,16.1,0.2139,0.4,0.171,26.0,32.15
2014021193,20150407,Pavel Datsyuk,DET,CAR,4.75,0,2,1,1,2.6,18.4,0.3959,0.4,0.393,26.0,47.96
2014021193,20150407,Darren Helm,DET,CAR,1.75,1,4,0,1,2.2,18.5,0.2146,0.2,0.194,26.0,40.76
2014021193,20150407,Tomas Tatar,DET,CAR,4.25,1,4,1,1,2.7,17.5,0.4187,0.3,0.354,26.0,47.31
2014021193,20150407,Henrik Zetterberg,DET,CAR,1.75,1,4,0,1,2.4,19.8,0.238,0.1,0.213,26.0,47.64
2014021195,20150407,T.J. Oshie,STL,WPG,0.75,1,3,0,1,1.4,18.6,0.2267,0.3,0.271,31.6,26.03
2014021195,20150407,Jaden Schwartz,STL,WPG,4.75,0,2,1,1,2.9,18.5,0.2814,0.3,0.389,31.6,53.69
2014021195,20150407,David Backes,STL,WPG,4.25,1,4,1,1,2.0,18.4,0.3243,0.5,0.333,31.6,36.8
2014021195,20150407,Paul Stastny,STL,WPG,0.75,0,2,0,1,1.6,18.5,0.2407,0.1,0.211,31.6,29.64
2014021195,20150407,Michael Frolik,WPG,STL,3.5,0,2,0,0,3.2,19.3,0.3356,0.5,0.228,26.6,61.8
2014021195,20150407,Drew Stafford,WPG,STL,1.0,0,0,0,0,2.2,17.8,0.2199,0.2,0.233,26.6,39.24
2014021195,20150407,Mark Scheifele,WPG,STL,4.0,0,2,1,0,2.6,19.3,0.3422,0.6,0.19,26.6,50.05
2014021195,20150407,Blake Wheeler,WPG,STL,3.5,1,7,0,0,3.4,19.0,0.3335,0.5,0.338,26.6,64.76
2014021195,20150407,Andrew Ladd,WPG,STL,0.0,1,3,0,0,1.8,19.9,0.1184,0.0,0.304,26.6,35.87
2014021195,20150407,Bryan Little,WPG,STL,6.5,0,1,1,0,3.1,20.6,0.4278,0.8,0.353,26.6,63.8
2014021196,20150407,Jonathan Toews,CHI,MIN,3.75,0,0,1,1,2.2,19.0,0.2975,0.2,0.354,29.6,41.75
2014021196,20150407,Patrick Sharp,CHI,MIN,3.75,1,3,1,1,2.6,16.4,0.2728,0.0,0.231,29.6,42.71
2014021196,20150407,Marian Hossa,CHI,MIN,2.25,0,1,0,1,2.8,18.6,0.1608,0.1,0.278,29.6,52.05
2014021196,20150407,Brandon Saad,CHI,MIN,3.25,1,3,0,1,3.3,16.9,0.252,0.0,0.278,29.6,55.69
2014021196,20150407,Jason Pominville,MIN,CHI,2.0,1,4,0,0,2.2,17.5,0.1323,0.0,0.215,33.1,38.5
2014021196,20150407,Mikael Granlund,MIN,CHI,1.0,1,3,0,0,1.4,18.1,0.124,0.1,0.108,33.1,25.4
2014021196,20150407,Mikko Koivu,MIN,CHI,1.0,1,3,0,0,1.5,18.2,0.1793,0.2,0.179,33.1,27.36
2014021196,20150407,Zach Parise,MIN,CHI,7.5,1,5,1,0,3.7,18.7,0.4985,0.6,0.444,33.1,69.11
2014021197,20150407,Gabriel Landeskog,COL,NSH,2.75,0,1,1,1,1.8,18.6,0.3753,0.5,0.291,26.3,33.44
2014021197,20150407,Matt Duchene,COL,NSH,5.75,0,1,1,1,3.2,18.7,0.3723,0.3,0.266,26.3,59.89
2014021197,20150407,Ryan O'Reilly,COL,NSH,4.75,1,3,1,1,2.9,19.4,0.4107,0.6,0.203,26.3,56.27
2014021197,20150407,John Mitchell,COL,NSH,2.75,0,0,0,1,2.5,19.0,0.3323,0.2,0.169,26.3,47.61
2014021197,20150407,Alex Tanguay,COL,NSH,0.25,0,2,0,1,1.2,18.7,0.2029,0.3,0.286,26.3,22.47
2014021197,20150407,Jarome Iginla,COL,NSH,2.25,1,5,0,1,2.5,19.5,0.2167,0.2,0.329,26.3,48.66
2014021197,20150407,James Neal,NSH,COL,6.5,1,4,1,0,3.2,19.6,0.3531,0.5,0.359,33.1,62.7
2014021197,20150407,Filip Forsberg,NSH,COL,4.0,1,4,1,0,2.0,18.4,0.2298,0.1,0.304,33.1,36.73
2014021197,20150407,Colin Wilson,NSH,COL,2.0,1,3,0,0,2.0,17.9,0.178,0.1,0.27,33.1,35.73
2014021197,20150407,Mike Fisher,NSH,COL,1.0,0,2,0,0,1.5,19.1,0.1969,0.2,0.328,33.1,28.71
2014021197,20150407,Mike Ribeiro,NSH,COL,1.0,0,2,0,0,1.0,18.4,0.0923,0.0,0.19,33.1,18.36
2014021197,20150407,Craig Smith,NSH,COL,4.0,1,4,1,0,2.4,17.4,0.2986,0.2,0.291,33.1,41.8
2014021198,20150407,Mark Arcobello,ARI,CGY,1.5,0,1,0,0,2.1,16.5,0.1818,0.2,0.23,30.7,34.61
2014021198,20150407,Shane Doan,ARI,CGY,3.5,0,2,0,0,2.8,21.3,0.234,0.2,0.182,30.7,59.58
2014021198,20150407,Martin Erat,ARI,CGY,0.0,0,1,0,0,1.4,16.1,0.1334,0.2,0.118,30.7,22.57
2014021198,20150407,Sam Gagner,ARI,CGY,4.0,1,3,1,0,2.2,18.8,0.318,0.5,0.179,30.7,41.33
2014021198,20150407,Tobias Rieder,ARI,CGY,4.0,1,3,1,0,2.3,19.0,0.2721,0.2,0.188,30.7,43.78
2014021198,20150407,Johnny Gaudreau,CGY,ARI,2.75,1,4,0,1,2.2,19.3,0.187,0.1,0.282,38.1,42.39
2014021198,20150407,Jiri Hudler,CGY,ARI,4.25,1,4,1,1,2.0,17.8,0.3255,0.5,0.382,38.1,35.57
2014021198,20150407,Sean Monahan,CGY,ARI,6.25,0,2,1,1,2.6,20.4,0.3031,0.1,0.38,38.1,53.02
2014021198,20150407,Lance Bouma,CGY,ARI,4.25,0,1,1,1,2.1,16.2,0.3292,0.5,0.208,38.1,33.94
2014021198,20150407,Mikael Backlund,CGY,ARI,1.25,1,3,0,1,1.4,17.2,0.2528,0.3,0.204,38.1,24.13
2014021199,20150407,Teddy Purcell,EDM,LAK,1.75,0,1,1,1,1.9,17.9,0.3034,0.3,0.139,28.9,34.03
2014021199,20150407,Derek Roy,EDM,LAK,3.75,0,0,1,1,2.6,16.6,0.3165,0.4,0.174,28.9,43.15
2014021199,20150407,Jordan Eberle,EDM,LAK,1.25,0,1,0,1,2.2,17.6,0.213,0.2,0.295,28.9,38.74
