game_id,date,season,name,team,opp,qs_v10,scored,pp1,is_home,is_b2b,opp_is_b2b,ixg_l10,hdcf_l10,sog_l10,atoi_l10,season_g,ga_g,hdca_g,l3_goals,l5_goals,l3_scored,l5_scored,l10_goals,l10_scored,consec_goals,luck_factor
2017020612,20180102,2017,Adam Henrique,ANA,VAN,4.451,1,0,0,0,0,0.214,0.2,1.2,17.7,0.205,4.6,3.0,0.0,0.0,0,0,1.0,1,0,0.467
2017020612,20180102,2017,Rickard Rakell,ANA,VAN,10.285,1,1,0,0,0,0.3404,0.3,3.2,19.0,0.4,4.6,3.0,4.0,6.0,3,5,6.0,5,5,1.763
2017020612,20180102,2017,Jakob Silfverberg,ANA,VAN,9.751,0,1,0,0,0,0.3212,0.4,1.9,18.2,0.286,4.6,3.0,1.0,1.0,1,1,4.0,4,1,1.245
2017020612,20180102,2017,Brock Boeser,VAN,ANA,7.836,0,1,1,0,0,0.3307,0.2,2.7,17.9,0.583,2.6,2.1,2.0,4.0,2,4,7.0,7,0,2.117
2017020612,20180102,2017,Loui Eriksson,VAN,ANA,3.166,0,0,1,0,0,0.1035,0.0,1.5,17.8,0.185,2.6,2.1,0.0,0.0,0,0,0.0,0,0,0.0
2017020612,20180102,2017,Daniel Sedin,VAN,ANA,4.451,0,0,1,0,0,0.2857,0.2,3.1,17.4,0.205,2.6,2.1,0.0,2.0,0,2,2.0,2,0,0.7
2017020613,20180102,2017,Kyle Turris,NSH,VGK,2.776,0,0,0,0,0,0.2059,0.4,1.7,16.1,0.235,2.0,1.7,1.0,1.0,1,1,2.0,2,0,0.971
2017020613,20180102,2017,Calle Jarnkrok,NSH,VGK,2.861,0,0,0,0,0,0.1679,0.3,1.7,16.0,0.263,2.0,1.7,1.0,2.0,1,2,5.0,5,0,2.978
2017020613,20180102,2017,Viktor Arvidsson,NSH,VGK,6.44,0,1,0,0,0,0.3219,0.2,3.3,17.9,0.316,2.0,1.7,1.0,1.0,1,1,3.0,3,1,0.932
2017020613,20180102,2017,James Neal,VGK,NSH,6.719,0,1,1,0,0,0.3539,0.2,3.2,17.8,0.459,2.2,3.1,0.0,1.0,0,1,4.0,4,0,1.13
2017020613,20180102,2017,Erik Haula,VGK,NSH,4.059,0,0,1,0,0,0.2823,0.1,2.7,17.8,0.424,2.2,3.1,1.0,2.0,1,2,5.0,5,1,1.771
2017020613,20180102,2017,David Perron,VGK,NSH,3.561,0,0,1,0,0,0.2691,0.4,1.6,17.7,0.29,2.2,3.1,2.0,2.0,2,2,3.0,3,0,1.115
2017020613,20180102,2017,William Karlsson,VGK,NSH,7.0,0,1,1,0,0,0.4429,0.5,2.0,18.2,0.541,2.2,3.1,4.0,5.0,2,3,6.0,4,1,1.355
2017020613,20180102,2017,Jonathan Marchessault,VGK,NSH,4.665,1,1,1,0,0,0.365,0.1,3.2,17.7,0.412,2.2,3.1,2.0,3.0,2,3,4.0,4,2,1.096
2017020613,20180102,2017,Reilly Smith,VGK,NSH,2.331,1,0,1,0,0,0.2032,0.1,1.8,17.7,0.243,2.2,3.1,0.0,0.0,0,0,2.0,2,0,0.984
2017020614,20180103,2017,Frans Nielsen,DET,OTT,4.665,0,0,1,0,0,0.1331,0.2,1.1,16.6,0.263,3.4,2.9,1.0,2.0,1,2,3.0,3,1,2.254
2017020614,20180103,2017,Gustav Nyquist,DET,OTT,9.109,0,1,1,0,0,0.3293,0.4,2.3,17.9,0.316,3.4,2.9,2.0,3.0,1,2,4.0,3,1,1.215
2017020614,20180103,2017,Tomas Tatar,DET,OTT,5.127,0,0,1,0,0,0.1808,0.0,2.6,17.1,0.263,3.4,2.9,0.0,0.0,0,0,2.0,2,0,1.106
2017020614,20180103,2017,Anthony Mantha,DET,OTT,4.891,0,0,1,0,0,0.173,0.0,1.7,16.0,0.361,3.4,2.9,0.0,1.0,0,1,1.0,1,0,0.578
2017020614,20180103,2017,Derick Brassard,OTT,DET,3.881,0,0,0,0,0,0.1913,0.2,1.5,16.2,0.27,2.8,2.7,1.0,2.0,1,2,4.0,4,0,2.091
2017020614,20180103,2017,Mike Hoffman,OTT,DET,7.836,0,1,0,0,0,0.2705,0.3,3.5,16.7,0.243,2.8,2.7,0.0,0.0,0,0,0.0,0,0,0.0
2017020614,20180103,2017,Matt Duchene,OTT,DET,4.249,0,0,0,0,0,0.2176,0.3,1.6,18.6,0.189,2.8,2.7,1.0,1.0,1,1,1.0,1,0,0.46
2017020614,20180103,2017,Mark Stone,OTT,DET,8.873,0,1,0,0,0,0.2221,0.3,1.6,20.9,0.405,2.8,2.7,1.0,1.0,1,1,1.0,1,0,0.45
2017020615,20180103,2017,Jonathan Toews,CHI,NYR,7.281,1,1,0,0,0,0.352,0.5,2.8,19.8,0.263,1.9,2.4,1.0,1.0,1,1,2.0,2,1,0.568
2017020615,20180103,2017,Patrick Kane,CHI,NYR,8.873,1,1,0,0,0,0.3596,0.7,3.9,20.9,0.421,1.9,2.4,1.0,2.0,1,2,6.0,5,0,1.669
2017020615,20180103,2017,Brandon Saad,CHI,NYR,3.881,0,0,0,0,0,0.2387,0.1,2.5,17.2,0.316,1.9,2.4,1.0,1.0,1,1,2.0,2,1,0.838
2017020615,20180103,2017,Nick Schmaltz,CHI,NYR,3.881,1,0,0,0,0,0.2509,0.3,1.9,19.3,0.206,1.9,2.4,1.0,1.0,1,1,3.0,3,0,1.196
2017020615,20180103,2017,J.T. Miller,NYR,CHI,8.873,0,1,1,0,0,0.5008,0.7,2.6,17.2,0.205,2.7,3.2,1.0,2.0,1,2,4.0,4,1,0.799
2017020615,20180103,2017,Mika Zibanejad,NYR,CHI,4.451,1,0,1,0,0,0.2526,0.4,2.2,16.8,0.367,2.7,3.2,0.0,0.0,0,0,2.0,2,0,0.792
2017020615,20180103,2017,Kevin Hayes,NYR,CHI,3.881,0,0,1,0,0,0.2239,0.2,2.4,18.2,0.231,2.7,3.2,0.0,1.0,0,1,3.0,3,0,1.34
2017020615,20180103,2017,Mats Zuccarello,NYR,CHI,8.873,0,1,1,0,0,0.3056,0.2,3.2,20.0,0.205,2.7,3.2,0.0,0.0,0,0,1.0,1,0,0.327
2017020615,20180103,2017,Michael Grabner,NYR,CHI,7.836,0,1,1,0,0,0.3053,0.3,2.6,16.7,0.462,2.7,3.2,1.0,1.0,1,1,4.0,4,1,1.31
2017020615,20180103,2017,Rick Nash,NYR,CHI,4.451,0,0,1,0,0,0.2568,0.1,3.0,17.4,0.231,2.7,3.2,0.0,0.0,0,0,2.0,2,0,0.779
2017020617,20180104,2017,Joe Pavelski,SJS,TOR,10.119,0,1,0,0,0,0.3288,0.2,2.4,20.2,0.216,3.2,2.0,1.0,1.0,1,1,3.0,3,0,0.912
2017020617,20180104,2017,Joe Thornton,SJS,TOR,5.127,0,0,0,0,0,0.1145,0.0,2.3,19.8,0.216,3.2,2.0,1.0,3.0,1,2,3.0,2,1,2.62
2017020617,20180104,2017,Chris Tierney,SJS,TOR,5.894,1,0,0,0,0,0.2793,0.3,1.9,17.2,0.216,3.2,2.0,0.0,0.0,0,0,1.0,1,0,0.358
2017020617,20180104,2017,Tomas Hertl,SJS,TOR,10.439,0,1,0,0,0,0.4355,0.4,2.0,18.8,0.27,3.2,2.0,0.0,2.0,0,2,5.0,5,0,1.148
2017020617,20180104,2017,Logan Couture,SJS,TOR,4.891,0,0,0,0,0,0.1072,0.1,2.0,16.9,0.455,3.2,2.0,0.0,0.0,0,0,2.0,2,0,1.866
2017020617,20180104,2017,William Nylander,TOR,SJS,4.891,0,0,1,0,0,0.2629,0.2,1.8,16.8,0.195,2.8,3.3,0.0,2.0,0,2,3.0,3,0,1.141
2017020617,20180104,2017,Patrick Marleau,TOR,SJS,8.873,0,1,1,0,0,0.3285,0.4,3.0,17.4,0.366,2.8,3.3,1.0,3.0,1,2,5.0,4,0,1.522
2017020617,20180104,2017,Auston Matthews,TOR,SJS,8.626,1,1,1,0,0,0.3793,0.8,2.5,18.7,0.548,2.8,3.3,2.0,4.0,1,3,5.0,4,0,1.318
2017020618,20180104,2017,Anders Lee,NYI,PHI,8.873,0,1,0,0,0,0.3808,0.6,2.7,17.0,0.6,2.7,2.0,2.0,3.0,1,2,7.0,5,0,1.838
2017020618,20180104,2017,Josh Bailey,NYI,PHI,5.374,0,0,0,0,0,0.2915,0.2,2.5,18.8,0.3,2.7,2.0,1.0,2.0,1,2,7.0,5,0,2.401
2017020618,20180104,2017,Mathew Barzal,NYI,PHI,4.891,0,0,0,0,0,0.2368,0.3,2.2,18.2,0.325,2.7,2.0,0.0,4.0,0,2,5.0,3,0,2.111
2017020618,20180104,2017,John Tavares,NYI,PHI,9.549,1,1,0,0,0,0.4246,0.4,3.3,19.3,0.525,2.7,2.0,0.0,0.0,0,0,3.0,2,0,0.707
2017020618,20180104,2017,Jordan Eberle,NYI,PHI,3.419,0,0,0,0,0,0.1764,0.2,1.4,16.1,0.35,2.7,2.0,1.0,1.0,1,1,2.0,2,1,1.134
2017020618,20180104,2017,Andrew Ladd,NYI,PHI,6.719,0,1,0,0,0,0.3198,0.5,1.7,17.7,0.225,2.7,2.0,0.0,0.0,0,0,1.0,1,0,0.313
2017020618,20180104,2017,Claude Giroux,PHI,NYI,6.719,0,0,1,0,0,0.2167,0.2,2.5,20.9,0.333,4.4,3.3,0.0,0.0,0,0,1.0,1,0,0.461
2017020618,20180104,2017,Sean Couturier,PHI,NYI,11.301,1,1,1,0,0,0.5261,0.9,3.0,21.7,0.462,4.4,3.3,2.0,2.0,2,2,4.0,4,0,0.76
2017020618,20180104,2017,Wayne Simmonds,PHI,NYI,10.285,1,1,1,0,0,0.3407,0.6,2.3,20.1,0.308,4.4,3.3,1.0,1.0,1,1,2.0,2,0,0.587
2017020618,20180104,2017,Valtteri Filppula,PHI,NYI,5.127,0,0,1,0,0,0.1583,0.1,1.3,18.4,0.231,4.4,3.3,1.0,1.0,1,1,2.0,2,0,1.263
2017020618,20180104,2017,Jakub Voracek,PHI,NYI,9.941,0,1,1,0,0,0.3231,0.4,2.5,19.9,0.205,4.4,3.3,0.0,0.0,0,0,1.0,1,0,0.31
2017020619,20180104,2017,Derek Ryan,CAR,PIT,6.719,0,1,0,0,0,0.367,0.4,2.1,16.3,0.231,2.7,3.0,2.0,2.0,2,2,4.0,4,0,1.09
2017020619,20180104,2017,Jeff Skinner,CAR,PIT,4.665,1,0,0,0,0,0.2893,0.0,2.9,16.5,0.308,2.7,3.0,0.0,0.0,0,0,1.0,1,0,0.346
2017020619,20180104,2017,Teuvo Teravainen,CAR,PIT,3.287,1,0,0,0,0,0.1874,0.1,1.8,16.5,0.256,2.7,3.0,1.0,2.0,1,2,2.0,2,1,1.067
2017020619,20180104,2017,Jordan Staal,CAR,PIT,7.836,0,1,0,0,0,0.37,0.7,2.2,19.6,0.256,2.7,3.0,0.0,1.0,0,1,3.0,3,0,0.811
2017020619,20180104,2017,Elias Lindholm,CAR,PIT,4.249,0,0,0,0,0,0.2525,0.5,1.5,17.9,0.282,2.7,3.0,1.0,1.0,1,1,3.0,3,1,1.188
2017020619,20180104,2017,Sebastian Aho,CAR,PIT,8.626,1,1,0,0,0,0.4022,0.3,2.8,17.7,0.282,2.7,3.0,1.0,4.0,1,3,4.0,3,0,0.995
2017020619,20180104,2017,Sidney Crosby,PIT,CAR,8.626,0,1,1,0,0,0.2426,0.1,1.7,21.1,0.341,2.8,1.8,0.0,0.0,0,0,1.0,1,0,0.412
2017020619,20180104,2017,Phil Kessel,PIT,CAR,8.626,0,1,1,0,0,0.2756,0.1,3.4,19.5,0.415,2.8,1.8,1.0,2.0,1,2,3.0,3,1,1.089
2017020619,20180104,2017,Jake Guentzel,PIT,CAR,5.894,0,0,1,0,0,0.2209,0.1,2.3,18.2,0.317,2.8,1.8,0.0,1.0,0,1,1.0,1,0,0.453
2017020619,20180104,2017,Evgeni Malkin,PIT,CAR,10.581,0,1,1,0,0,0.4223,0.4,3.5,19.0,0.378,2.8,1.8,1.0,2.0,1,2,5.0,5,0,1.184
2017020619,20180104,2017,Patric Hornqvist,PIT,CAR,5.63,0,0,1,0,0,0.2303,0.0,2.7,16.9,0.324,2.8,1.8,0.0,0.0,0,0,1.0,1,0,0.434
2017020620,20180104,2017,Max Pacioretty,MTL,TBL,7.0,1,1,1,0,0,0.3072,0.4,3.1,18.8,0.2,1.9,2.2,0.0,0.0,0,0,0.0,0,0,0.0
2017020620,20180104,2017,Vladislav Namestnikov,TBL,MTL,7.281,0,0,0,0,0,0.2829,0.3,1.5,18.9,0.385,3.3,3.3,0.0,0.0,0,0,3.0,3,0,1.06
2017020620,20180104,2017,Nikita Kucherov,TBL,MTL,10.945,1,1,0,0,0,0.3428,0.1,4.2,20.5,0.641,3.3,3.3,1.0,2.0,1,2,5.0,5,0,1.459
2017020620,20180104,2017,Brayden Point,TBL,MTL,8.873,0,0,0,0,0,0.3393,0.5,2.5,19.1,0.41,3.3,3.3,1.0,2.0,1,2,4.0,4,0,1.179
2017020620,20180104,2017,Tyler Johnson,TBL,MTL,9.751,0,1,0,0,0,0.3514,0.3,2.3,19.1,0.316,3.3,3.3,3.0,4.0,2,3,6.0,5,0,1.707
2017020620,20180104,2017,Steven Stamkos,TBL,MTL,11.047,0,1,0,0,0,0.4882,0.5,3.2,19.8,0.436,3.3,3.3,2.0,4.0,2,3,5.0,4,0,1.024
2017020621,20180104,2017,Vladimir Tarasenko,STL,VGK,7.56,0,1,1,0,0,0.3129,0.3,3.3,19.8,0.405,1.7,1.5,2.0,2.0,2,2,3.0,3,1,0.959
2017020621,20180104,2017,Brayden Schenn,STL,VGK,5.374,0,0,1,0,0,0.2467,0.1,2.5,20.6,0.405,1.7,1.5,0.0,0.0,0,0,1.0,1,0,0.405
2017020621,20180104,2017,Vladimir Sobotka,STL,VGK,2.776,0,0,1,0,0,0.0977,0.0,1.4,16.3,0.19,1.7,1.5,1.0,2.0,1,2,2.0,2,1,2.047
2017020621,20180104,2017,James Neal,VGK,STL,6.164,0,1,0,0,0,0.2809,0.1,2.6,17.4,0.447,2.3,2.5,0.0,0.0,0,0,3.0,3,0,1.068
2017020621,20180104,2017,Erik Haula,VGK,STL,6.164,1,1,0,0,0,0.2647,0.1,2.5,17.5,0.412,2.3,2.5,1.0,1.0,1,1,4.0,4,0,1.511
2017020621,20180104,2017,David Perron,VGK,STL,3.881,0,0,0,0,0,0.2631,0.4,1.5,17.4,0.281,2.3,2.5,1.0,2.0,1,2,3.0,3,0,1.14
2017020621,20180104,2017,William Karlsson,VGK,STL,3.419,0,0,0,0,0,0.2609,0.3,1.4,17.9,0.526,2.3,2.5,3.0,5.0,1,3,5.0,3,0,1.916
2017020621,20180104,2017,Jonathan Marchessault,VGK,STL,6.164,0,1,0,0,0,0.4475,0.2,3.3,17.4,0.429,2.3,2.5,3.0,3.0,3,3,5.0,5,3,1.117
2017020621,20180104,2017,Reilly Smith,VGK,STL,2.458,0,0,0,0,0,0.1532,0.0,1.7,17.4,0.263,2.3,2.5,1.0,1.0,1,1,3.0,3,1,1.958
2017020622,20180104,2017,Jack Eichel,BUF,MIN,9.109,0,1,0,0,0,0.3535,0.3,3.5,20.0,0.385,2.6,3.1,2.0,4.0,1,2,7.0,3,0,1.98
2017020622,20180104,2017,Evander Kane,BUF,MIN,8.626,1,1,0,0,0,0.3409,0.5,3.3,19.2,0.385,2.6,3.1,0.0,1.0,0,1,2.0,2,0,0.587
2017020622,20180104,2017,Ryan O'Reilly,BUF,MIN,7.281,0,1,0,0,0,0.2444,0.3,2.3,20.3,0.237,2.6,3.1,0.0,1.0,0,1,2.0,2,0,0.818
2017020622,20180104,2017,Mikael Granlund,MIN,BUF,11.139,0,1,1,0,0,0.5362,0.8,3.5,18.8,0.314,3.0,2.8,3.0,4.0,1,2,5.0,3,0,0.932
2017020622,20180104,2017,Jason Zucker,MIN,BUF,9.751,0,1,1,0,0,0.3553,0.3,2.8,16.1,0.375,3.0,2.8,0.0,1.0,0,1,1.0,1,0,0.281
2017020622,20180104,2017,Eric Staal,MIN,BUF,6.44,0,0,1,0,0,0.2463,0.2,2.3,17.5,0.425,3.0,2.8,2.0,3.0,1,2,5.0,3,1,2.03
2017020623,20180104,2017,Alexander Radulov,DAL,NJD,5.374,1,1,1,0,0,0.2457,0.1,2.0,18.0,0.341,2.4,2.2,2.0,2.0,1,1,5.0,4,0,2.035
2017020623,20180104,2017,Tyler Seguin,DAL,NJD,7.0,1,1,1,0,0,0.291,0.2,3.4,19.1,0.463,2.4,2.2,1.0,3.0,1,3,5.0,4,0,1.718
2017020623,20180104,2017,Radek Faksa,DAL,NJD,3.055,0,0,1,0,0,0.1307,0.2,1.2,16.3,0.25,2.4,2.2,0.0,0.0,0,0,0.0,0,0,0.0
2017020623,20180104,2017,Mattias Janmark,DAL,NJD,3.715,1,0,1,0,0,0.2252,0.3,1.6,17.4,0.195,2.4,2.2,1.0,2.0,1,2,2.0,2,0,0.888
2017020623,20180104,2017,Jamie Benn,DAL,NJD,4.451,0,1,1,0,0,0.2697,0.3,2.2,18.1,0.39,2.4,2.2,1.0,1.0,1,1,4.0,4,0,1.483
2017020623,20180104,2017,Marcus Johansson,NJD,DAL,2.953,0,0,0,0,0,0.1418,0.1,1.5,16.6,0.238,2.4,2.8,1.0,1.0,1,1,2.0,2,0,1.41
2017020623,20180104,2017,Taylor Hall,NJD,DAL,9.109,1,1,0,0,0,0.3843,0.4,3.1,18.0,0.351,2.4,2.8,1.0,2.0,1,2,4.0,3,1,1.041
2017020623,20180104,2017,Nico Hischier,NJD,DAL,6.719,0,1,0,0,0,0.3269,0.4,2.8,16.9,0.205,2.4,2.8,1.0,3.0,1,2,3.0,2,1,0.918
2017020623,20180104,2017,Jesper Bratt,NJD,DAL,3.055,0,0,0,0,0,0.0788,0.0,1.2,17.1,0.263,2.4,2.8,0.0,0.0,0,0,1.0,1,0,1.269
2017020623,20180104,2017,Kyle Palmieri,NJD,DAL,4.249,1,0,0,0,0,0.2345,0.0,3.1,16.5,0.25,2.4,2.8,0.0,1.0,0,1,1.0,1,0,0.426
2017020624,20180104,2017,Artemi Panarin,CBJ,COL,7.836,0,1,0,0,0,0.2635,0.3,2.5,20.7,0.244,2.7,2.3,0.0,2.0,0,1,3.0,2,0,1.139
2017020624,20180104,2017,Pierre-Luc Dubois,CBJ,COL,7.0,0,1,0,0,0,0.2824,0.4,2.9,18.3,0.195,2.7,2.3,0.0,0.0,0,0,3.0,3,0,1.062
2017020624,20180104,2017,Josh Anderson,CBJ,COL,10.119,0,1,0,0,0,0.393,0.3,3.3,20.3,0.359,2.7,2.3,1.0,1.0,1,1,3.0,3,0,0.763
2017020624,20180104,2017,Gabriel Landeskog,COL,CBJ,8.37,0,1,1,0,0,0.2157,0.3,2.0,20.4,0.457,3.3,2.5,2.0,2.0,1,1,6.0,3,0,2.782
2017020624,20180104,2017,Nathan MacKinnon,COL,CBJ,9.549,0,1,1,0,0,0.2777,0.0,3.4,19.0,0.436,3.3,2.5,2.0,2.0,2,2,6.0,4,1,2.161
2017020624,20180104,2017,Carl Soderberg,COL,CBJ,4.451,0,0,1,0,0,0.1871,0.1,1.6,17.4,0.194,3.3,2.5,1.0,3.0,1,2,3.0,2,0,1.603
2017020624,20180104,2017,Mikko Rantanen,COL,CBJ,7.281,1,1,1,0,0,0.2973,0.1,3.0,18.9,0.333,3.3,2.5,2.0,3.0,2,3,4.0,4,1,1.345
2017020625,20180104,2017,Johnny Gaudreau,CGY,LAK,5.374,0,0,1,0,0,0.2214,0.1,2.8,19.3,0.333,2.5,2.0,0.0,0.0,0,0,1.0,1,0,0.452
2017020625,20180104,2017,Sean Monahan,CGY,LAK,5.127,1,0,1,0,0,0.2827,0.3,1.7,18.4,0.462,2.5,2.0,1.0,1.0,1,1,1.0,1,1,0.354
2017020625,20180104,2017,Mikael Backlund,CGY,LAK,8.106,0,1,1,0,0,0.3064,0.4,2.8,19.6,0.205,2.5,2.0,1.0,1.0,1,1,1.0,1,0,0.326
2017020625,20180104,2017,Matthew Tkachuk,CGY,LAK,8.626,0,1,1,0,0,0.4457,0.7,2.7,17.8,0.27,2.5,2.0,2.0,3.0,1,2,6.0,4,1,1.346
2017020625,20180104,2017,Dustin Brown,LAK,CGY,3.287,0,0,0,0,0,0.17,0.1,1.7,18.8,0.375,2.0,2.7,2.0,3.0,1,2,3.0,2,1,1.765
2017020625,20180104,2017,Tyler Toffoli,LAK,CGY,3.881,0,1,0,0,0,0.2102,0.1,2.3,17.3,0.425,2.0,2.7,1.0,1.0,1,1,4.0,4,0,1.903
2017020625,20180104,2017,Anze Kopitar,LAK,CGY,3.715,0,0,0,0,0,0.1823,0.3,2.0,21.2,0.425,2.0,2.7,0.0,0.0,0,0,2.0,2,0,1.097
2017020626,20180104,2017,Adam Henrique,ANA,EDM,4.451,0,0,0,0,0,0.2104,0.3,1.2,17.4,0.225,3.2,3.0,1.0,1.0,1,1,2.0,2,1,0.951
2017020626,20180104,2017,Rickard Rakell,ANA,EDM,9.549,0,1,0,0,0,0.3171,0.3,3.1,18.4,0.417,3.2,3.0,4.0,6.0,3,5,7.0,6,6,2.208
2017020626,20180104,2017,Jakob Silfverberg,ANA,EDM,8.873,0,1,0,0,0,0.2705,0.3,1.8,18.2,0.278,3.2,3.0,1.0,1.0,1,1,3.0,3,0,1.109
2017020626,20180104,2017,Leon Draisaitl,EDM,ANA,3.055,0,0,1,0,0,0.2985,0.3,2.9,17.0,0.278,2.4,1.8,1.0,2.0,1,2,2.0,2,0,0.67
2017020626,20180104,2017,Milan Lucic,EDM,ANA,6.164,0,1,1,0,0,0.3576,0.3,2.1,17.2,0.225,2.4,1.8,0.0,1.0,0,1,3.0,3,0,0.839
2017020626,20180104,2017,Ryan Nugent-Hopkins,EDM,ANA,8.37,0,1,1,0,0,0.4057,0.6,2.9,17.7,0.375,2.4,1.8,1.0,1.0,1,1,4.0,4,0,0.986
2017020626,20180104,2017,Connor McDavid,EDM,ANA,7.0,0,0,1,0,0,0.3121,0.1,3.0,20.5,0.35,2.4,1.8,0.0,1.0,0,1,3.0,3,0,0.961
2017020627,20180104,2017,Clayton Keller,ARI,NSH,7.56,0,1,1,0,0,0.4178,0.6,2.8,17.9,0.341,2.2,2.8,1.0,2.0,1,2,3.0,3,1,0.718
2017020627,20180104,2017,Christian Fischer,ARI,NSH,3.561,1,0,1,0,0,0.2487,0.5,2.1,16.2,0.256,2.2,2.8,1.0,2.0,1,2,3.0,3,0,1.206
2017020627,20180104,2017,Derek Stepan,ARI,NSH,5.894,0,1,1,0,0,0.2612,0.4,2.6,19.1,0.195,2.2,2.8,0.0,2.0,0,1,3.0,2,0,1.149
2017020627,20180104,2017,Craig Smith,NSH,ARI,9.941,1,1,0,0,0,0.355,0.4,4.6,16.1,0.342,3.6,2.9,0.0,1.0,0,1,2.0,2,0,0.563
2017020627,20180104,2017,Kyle Turris,NSH,ARI,4.451,0,0,0,0,0,0.2075,0.4,1.8,16.1,0.229,3.6,2.9,1.0,1.0,1,1,2.0,2,0,0.964
2017020627,20180104,2017,Calle Jarnkrok,NSH,ARI,4.665,0,0,0,0,0,0.1426,0.2,1.5,16.1,0.256,3.6,2.9,0.0,2.0,0,2,4.0,4,0,2.805
2017020627,20180104,2017,Viktor Arvidsson,NSH,ARI,8.626,0,1,0,0,0,0.2495,0.1,2.9,17.8,0.308,3.6,2.9,1.0,1.0,1,1,2.0,2,0,0.802
2017020628,20180105,2017,Anders Lee,NYI,PIT,6.164,0,1,1,1,1,0.2919,0.4,2.6,17.1,0.585,2.9,3.1,0.0,2.0,0,1,5.0,4,0,1.713
2017020628,20180105,2017,Josh Bailey,NYI,PIT,4.451,0,0,1,1,1,0.2739,0.3,2.2,18.8,0.293,2.9,3.1,1.0,2.0,1,2,7.0,5,0,2.556
2017020628,20180105,2017,Mathew Barzal,NYI,PIT,3.881,0,0,1,1,1,0.2335,0.3,2.2,18.0,0.317,2.9,3.1,0.0,1.0,0,1,5.0,3,0,2.141
2017020628,20180105,2017,John Tavares,NYI,PIT,9.549,0,1,1,1,1,0.5048,0.6,3.3,19.4,0.537,2.9,3.1,1.0,1.0,1,1,4.0,3,1,0.792
2017020628,20180105,2017,Jordan Eberle,NYI,PIT,3.055,0,0,1,1,1,0.2148,0.3,1.7,16.1,0.341,2.9,3.1,1.0,1.0,1,1,2.0,2,0,0.931
2017020628,20180105,2017,Andrew Ladd,NYI,PIT,5.127,0,1,1,1,1,0.2981,0.5,1.8,17.5,0.22,2.9,3.1,0.0,0.0,0,0,1.0,1,0,0.335
2017020628,20180105,2017,Sidney Crosby,PIT,NYI,8.106,1,1,0,1,1,0.2509,0.1,1.4,20.9,0.333,4.5,3.6,0.0,0.0,0,0,1.0,1,0,0.399
2017020628,20180105,2017,Phil Kessel,PIT,NYI,6.164,0,0,0,1,1,0.228,0.1,2.8,19.5,0.405,4.5,3.6,1.0,2.0,1,2,2.0,2,0,0.877
2017020628,20180105,2017,Jake Guentzel,PIT,NYI,3.881,0,0,0,1,1,0.218,0.1,2.5,17.8,0.31,4.5,3.6,0.0,1.0,0,1,1.0,1,0,0.459
2017020628,20180105,2017,Evgeni Malkin,PIT,NYI,9.941,1,1,0,1,1,0.4092,0.4,3.4,19.0,0.368,4.5,3.6,1.0,2.0,1,2,5.0,5,0,1.222
2017020628,20180105,2017,Patric Hornqvist,PIT,NYI,7.0,0,1,0,1,1,0.274,0.1,3.0,17.4,0.316,4.5,3.6,0.0,0.0,0,0,1.0,1,0,0.365
2017020629,20180105,2017,Derick Brassard,OTT,SJS,4.665,1,0,1,0,1,0.1846,0.2,1.8,17.1,0.263,3.0,3.4,1.0,1.0,1,1,4.0,4,0,2.167
2017020629,20180105,2017,Mike Hoffman,OTT,SJS,8.37,1,1,1,0,1,0.2703,0.3,3.4,17.0,0.237,3.0,3.4,0.0,0.0,0,0,0.0,0,0,0.0
2017020629,20180105,2017,Matt Duchene,OTT,SJS,8.626,1,1,1,0,1,0.2568,0.3,2.1,18.6,0.184,3.0,3.4,1.0,1.0,1,1,1.0,1,0,0.389
2017020629,20180105,2017,Mark Stone,OTT,SJS,8.106,1,0,1,0,1,0.2381,0.3,1.7,21.2,0.395,3.0,3.4,1.0,1.0,1,1,1.0,1,0,0.42
2017020629,20180105,2017,Ryan Dzingel,OTT,SJS,4.665,1,0,1,0,1,0.0778,0.1,1.0,16.1,0.263,3.0,3.4,1.0,1.0,1,1,1.0,1,1,1.285
2017020629,20180105,2017,Joe Pavelski,SJS,OTT,5.894,0,0,0,1,0,0.2735,0.1,2.2,20.8,0.211,3.1,3.0,0.0,1.0,0,1,2.0,2,0,0.731
2017020629,20180105,2017,Joe Thornton,SJS,OTT,4.451,0,0,0,1,0,0.101,0.0,2.0,20.2,0.211,3.1,3.0,1.0,1.0,1,1,3.0,2,0,2.97
2017020629,20180105,2017,Chris Tierney,SJS,OTT,6.164,1,1,0,1,0,0.2871,0.3,2.0,17.1,0.237,3.1,3.0,1.0,1.0,1,1,2.0,2,1,0.697
2017020629,20180105,2017,Tomas Hertl,SJS,OTT,8.37,1,1,0,1,0,0.3766,0.2,1.9,18.9,0.263,3.1,3.0,0.0,1.0,0,1,4.0,4,0,1.062
2017020629,20180105,2017,Logan Couture,SJS,OTT,3.715,0,0,0,1,0,0.1104,0.1,2.2,17.5,0.441,3.1,3.0,0.0,0.0,0,0,2.0,2,0,1.812
2017020630,20180105,2017,Frans Nielsen,DET,FLA,2.861,0,0,1,0,0,0.1022,0.1,1.0,16.7,0.256,2.2,3.6,1.0,2.0,1,2,2.0,2,0,1.957
2017020630,20180105,2017,Gustav Nyquist,DET,FLA,7.281,1,1,1,0,0,0.3046,0.3,2.5,18.1,0.308,2.2,3.6,2.0,2.0,1,1,4.0,3,0,1.313
